origin,destination,expanded_workers_2010,sample_records
3301702,3302007,286.17587291318466,13
3301702,3302205,18.8539512741177,1
3301702,3302270,41.6683489669339,2
3301702,3302403,476.0459356075638,25
3301702,3302502,1178.5934279825328,59
3301702,3302601,39.340799325289495,2
3301702,3302700,63.7648624846148,3
3301702,3302858,76.3081585484079,5
3301702,3303203,171.20714915222374,9
3301702,3303302,1739.3626007722198,83
3301702,3303401,33.802037611203204,2
3301702,3303500,1536.2053004513577,77
3301702,3303906,445.66080666794295,21
3301702,3304003,19.1212967206197,1
3301702,3304144,112.83517144513682,6
3301702,3304201,20.5129869707022,1
3301702,3304300,22.1345387624887,1
3301702,3304524,55.502529664122605,2
3301702,3304557,97167.90762398766,4799
3301702,3304904,224.1909839902925,12
3301702,3305109,3241.793247851156,159
3301702,3305505,47.1744207245603,2
3301702,3305554,19.6755659960405,1
3301702,3305802,16.0978069868793,1
3301702,3306008,41.1531312787332,2
3301702,3306305,10.3655382561178,1
3301702,3399999,685.8505587959044,34
3301702,3502101,25.5203677626008,1
3301702,3503158,21.4873978247313,1
3301702,3504107,17.1758671077843,1
3301702,3504909,25.7769210339076,1
3301702,3509502,20.5862242710835,1
3301702,3518404,16.6539791819426,1
3301702,3518800,13.4444316917317,1
3301702,3548500,54.987614582747,3
3301702,3549904,80.7752192386038,4
3301702,3550308,315.32914704686334,16
3301702,3552502,11.0308692468767,1
3301702,3599999,14.9432212619698,1
3301702,4106902,37.4110510434486,2
3301702,4208203,22.1105477301041,1
3301702,4215703,25.7769210339076,1
3301702,4314902,16.8438366506521,1
3301702,8888888,1338.6078588955377,67
3301801,2111300,9.2024314049276,2
3301801,2304400,6.1102643311906,1
3301801,3115300,3.9145484277268,1
3301801,3205309,2.1125722180964,1
3301801,3300100,5.9218924256183,1
3301801,3300209,5.8420832693014,1
3301801,3300308,65.8094759249157,13
3301801,3300407,5.5793021138708,1
3301801,3300506,4.3502697185966,1
3301801,3301702,6.2616265764918,1
3301801,3301801,3443.0440715119407,685
3301801,3302007,61.6985673145759,12
3301801,3302403,5.9816682713123,1
3301801,3302809,250.73833609585483,51
3301801,3302908,71.5438234006795,14
3301801,3303302,2.1125722180964,1
3301801,3303500,14.5370859133176,3
3301801,3303609,134.23753731509152,26
3301801,3303708,5.1382906891922,1
3301801,3303856,13.1607225058438,2
3301801,3304003,18.6655828527888,5
3301801,3304201,4.581973902135,1
3301801,3304557,291.85157589249485,56
3301801,3305109,14.926002895992799,3
3301801,3305554,5.1033477036813,1
3301801,3306008,2.0680331018205,1
3301801,3306107,5.6364511442751,1
3301801,3306206,192.12027935478466,37
3301801,3306305,12.535270814470799,2
3301801,3399999,8.8198900082768,2
3301801,3504909,4.7051146233084,1
3301801,3538006,5.7028085198747,1
3301801,3550308,4.3791033063719,1
3301850,2927408,7.3153187972816,1
3301850,3101508,10.9064228607235,1
3301850,3205309,13.1779494811602,1
3301850,3300100,30.439134029331804,3
3301850,3300803,141.6798939163049,13
3301850,3301009,14.3798209324397,2
3301850,3301306,11.8105440985152,1
3301850,3301702,381.1742624354014,38
3301850,3301850,12026.404388500872,1180
3301850,3301876,9.5213984800318,1
3301850,3301900,145.75666663636213,15
3301850,3302205,10.9407075989491,1
3301850,3302403,67.1544115688685,7
3301850,3302502,1452.4032471961066,141
3301850,3303302,410.7618918711249,39
3301850,3303401,20.6643586272492,2
3301850,3303500,10.4378593840025,1
3301850,3303906,31.8678990680511,3
3301850,3304524,3.8301155017906,1
3301850,3304557,2990.3477966670257,307
3301850,3304904,168.40448747046142,16
3301850,3305109,39.967362379211494,4
3301850,3305505,12.5045880775936,1
3301850,3305554,7.5250976069281,1
3301850,3305802,345.40958652775623,33
3301850,3550308,41.106291846764194,4
3301850,8888888,23.5014284922494,2
3301876,3300209,264.70414600499083,25
3301876,3300233,30.153575511354,3
3301876,3300258,12.0184727304943,1
3301876,3300704,437.2974358424333,40
3301876,3301009,16.9121899743283,1
3301876,3301306,13.8576925916374,1
3301876,3301876,4684.337374058629,411
3301876,3301900,10.705194357994,1
3301876,3302403,93.5578932481905,8
3301876,3302700,12.9935593416034,1
3301876,3303302,62.134137974274196,6
3301876,3303906,11.1695840825126,1
3301876,3304524,21.1887605742025,2
3301876,3304557,433.14624570709503,39
3301876,3304904,21.058696745545802,2
3301876,3305208,429.6107049150052,38
3301876,3305406,11.9189724175351,1
3301876,3399999,11.2990125417717,1
3301876,3548500,18.1600741781452,2
3301876,5300108,31.129861036802502,3
3301876,8888888,7.7070967977516,1
3301900,1501402,11.3410483625204,1
3301900,1503903,9.958322389643,1
3301900,2611606,24.1317012146436,2
3301900,2999999,10.8544187616801,1
3301900,3101508,10.7885027250796,1
3301900,3124401,10.3803935492903,1
3301900,3136702,14.6506700225572,1
3301900,3201209,11.9788965768939,1
3301900,3203403,11.2915503689572,1
3301900,3205309,10.4214466209552,1
3301900,3300100,67.7537679236578,7
3301900,3300209,41.31291520062091,4
3301900,3300233,19.299869351301098,2
3301900,3300258,23.786605817417,2
3301900,3300407,25.9669235690683,3
3301900,3300704,95.78051003517518,9
3301900,3300803,189.7991037513833,15
3301900,3301009,16.0781171778701,2
3301900,3301306,21.3407791982185,2
3301900,3301504,10.495254281029,1
3301900,3301702,348.35316274304716,33
3301900,3301850,12.3083717801051,1
3301900,3301876,10.4271594726953,1
3301900,3301900,44269.71707116355,4272
3301900,3302007,19.3733231401325,2
3301900,3302106,6.0186820516395,1
3301900,3302270,8.8205627525265,1
3301900,3302403,238.091993946715,22
3301900,3302502,238.4808895771263,23
3301900,3302700,346.072387762687,31
3301900,3303302,13333.618381271186,1273
3301900,3303401,39.2663970852362,4
3301900,3303500,59.4015683393211,6
3301900,3303906,31.372457834111497,3
3301900,3304201,8.1771204750884,1
3301900,3304300,386.6374813077188,38
3301900,3304524,71.0419380987839,7
3301900,3304557,11427.220650530295,1103
3301900,3304904,8839.273066131509,858
3301900,3305000,9.6666265806973,1
3301900,3305109,11.7986411219693,1
3301900,3305208,17.2221040076865,2
3301900,3305406,28.6717665371228,3
3301900,3305505,22.293110166471898,2
3301900,3305604,34.402774398678,3
3301900,3305752,399.7089173392156,37
3301900,3305802,23.8925693336904,2
3301900,3306206,7.4922079343712,1
3301900,3399999,88.1693616097834,8
3301900,3513504,14.4485812735522,1
3301900,3536505,9.0179992215563,1
3301900,3539400,10.0422117097331,1
3301900,3547809,7.284075902319,1
3301900,3549805,8.8737602610236,1
3301900,3549904,7.8186710183055,1
3301900,3550308,61.9879954271383,6
3301900,4299999,13.2376739809863,1
3301900,5099999,10.6637259281712,1
3301900,8888888,130.29777172135402,12
3302007,1100205,7.2109253252867,1
3302007,1501303,8.596744660451,1
3302007,1501402,10.6233795285056,1
3302007,2399999,5.8605481222249,1
3302007,2611606,13.2894374571785,2
3302007,2906501,10.8730933130676,1
3302007,3106200,9.7451580322025,1
3302007,3130101,12.7585202072099,1
3302007,3145901,8.9556113823732,1
3302007,3200201,9.5927111474739,1
3302007,3205309,15.3225164363705,1
3302007,3299999,19.7735625144692,2
3302007,3300100,358.74243915577483,36
3302007,3300308,22.179592387198902,2
3302007,3300456,13.9866401101164,1
3302007,3301702,168.09270365646,15
3302007,3302007,26501.627236490887,2586
3302007,3302403,42.5249420324338,4
3302007,3302502,11.5758541484232,1
3302007,3302601,1279.367853599786,122
3302007,3302809,14.4033873522844,2
3302007,3303203,18.9620087608438,2
3302007,3303302,131.1882539925062,12
3302007,3303500,85.9494341017734,9
3302007,3303609,61.91935192863959,6
3302007,3304003,31.7458054608438,2
3302007,3304409,9.8927450810598,1
3302007,3304557,6645.882594136612,629
3302007,3304904,11.8935322203152,1
3302007,3305109,11.3514320872091,1
3302007,3305554,359.0884830692827,34
3302007,3305802,12.0574432047305,2
3302007,3306305,29.0333502530806,2
3302007,3509502,7.2137338279109,1
3302007,3518800,9.1588913551874,1
3302007,3548500,13.0914226615719,1
3302007,3548708,13.1972899884952,1
3302007,3550308,45.3799654573436,4
3302007,3599999,10.8932766746401,1
3302007,4106902,9.8566240044281,1
3302007,8888888,65.7223785142457,6
3302007,9999999,22.7585652515809,2
3302056,3106200,4.4181480123382,1
3302056,3138401,4.7276253623961,1
3302056,3201209,5.0874777328621,1
3302056,3205309,20.4232176025254,4
3302056,3300233,5.512547015967,1
3302056,3300605,4.7464373612427,1
3302056,3300704,13.0720744909271,2
3302056,3300902,20.0670859408284,4
3302056,3301009,198.00734780502393,37
3302056,3301157,81.253296480485,15
3302056,3302056,4224.0399270711005,801
3302056,3302205,45.9058810052079,9
3302056,3302403,306.3442659205754,59
3302056,3303302,7.2899555234856,1
3302056,3304102,11.5014480212579,2
3302056,3304524,15.677703062621301,3
3302056,3304557,39.4238390594519,7
3302056,3304755,5.7078208937029,1
3302056,3304805,23.1489394337961,4
3302056,3305000,9.1165417550064,2
3302056,3305133,5.2206037017977,1
3302056,3522109,3.6924460109422,1
3302056,3548500,4.709491319697,1
3302056,3548708,4.1314049542161,1
3302106,3115300,13.0417231725869,1
3302106,3205309,11.9403934727277,1
3302106,3300159,137.4561363410195,14
3302106,3300506,15.3902601275143,1
3302106,3300605,9.0370264734088,1
3302106,3300704,8.1578618861782,1
3302106,3300902,63.8760628455368,7
3302106,3301009,87.6002551925955,8
3302106,3301108,12.5222470640293,1
3302106,3301504,10.6866016777223,1
3302106,3301900,10.7960555791377,1
3302106,3302106,7604.093192597761,743
3302106,3302205,13.430754489354,1
3302106,3302403,76.5907192515545,7
3302106,3302452,11.0277579087611,1
3302106,3303005,17.932780756347398,2
3302106,3303302,10.1037080961058,1
3302106,3303401,102.910891648227,10
3302106,3304524,51.426304644880396,4
3302106,3304557,77.1875623824872,8
3302106,3304706,143.05402089835448,13
3302106,3304805,12.0722672223957,1
3302106,3305000,7.8447819051454,1
3302106,3305307,108.79774250932242,10
3302106,3305406,11.8047961024713,1
3302106,3305802,9.6362775186586,1
3302106,3399999,18.708749851255,2
3302106,3548500,10.6407719558085,1
3302205,2599999,17.107397864508,2
3302205,2611606,12.4953788486697,1
3302205,2915601,9.1985809506881,1
3302205,3106200,10.6551204562754,1
3302205,3113305,20.272705670216098,2
3302205,3136207,12.5984440387088,1
3302205,3139409,10.4384117946393,1
3302205,3142205,14.8707673367218,1
3302205,3143906,18.0508842705302,2
3302205,3148202,11.7306904804991,1
3302205,3169208,12.0556912400064,1
3302205,3202306,14.0250984173857,1
3302205,3203007,11.1895122989499,1
3302205,3204203,9.0779951045289,1
3302205,3205309,10.2181692957424,1
3302205,3300159,33.2336735347138,3
3302205,3300209,14.5200448380411,1
3302205,3300605,73.52967886271661,8
3302205,3300704,11.1949291428387,1
3302205,3300902,44.037078971265004,4
3302205,3301009,246.4712623391678,22
3302205,3301157,13.8613414892252,1
3302205,3301702,12.80431201256,1
3302205,3301900,10.6916692976714,1
3302205,3302056,39.938686834174405,4
3302205,3302205,31573.698384313106,2969
3302205,3302304,95.8339464585296,9
3302205,3302403,412.896900454895,40
3302205,3302700,12.6260574330643,1
3302205,3303005,33.4307868856384,3
3302205,3303104,69.8672811493458,7
3302205,3303302,63.62403172576579,7
3302205,3303401,23.876701342931298,2
3302205,3303906,19.6152779442269,2
3302205,3304524,54.7062880517879,5
3302205,3304557,225.7320089735078,24
3302205,3304706,61.65443545639489,6
3302205,3304755,5.39134079228,1
3302205,3305000,11.1431532676285,1
3302205,3305109,9.0832916829914,1
3302205,3305133,104.1957592476119,10
3302205,3305208,10.1910337194726,1
3302205,3306305,10.7389211307657,1
3302205,3550308,13.9801530157018,1
3302205,8888888,54.67398181618859,4
3302254,3107208,58.114493807401,5
3302254,3139102,9.0004528958993,1
3302254,3147600,12.7147472274996,1
3302254,3170206,7.6940039632613,1
3302254,3205309,9.7270549548227,1
3302254,3300100,15.8791634842365,2
3302254,3300407,69.3930013079129,7
3302254,3302254,7684.217040814693,727
3302254,3302403,40.6626243588129,4
3302254,3303500,11.5573742158367,1
3302254,3303609,17.4931419153372,2
3302254,3304110,615.721017069828,59
3302254,3304128,10.0281863571965,1
3302254,3304201,1996.3445853641367,190
3302254,3304557,111.03348992941542,10
3302254,3306305,31.463975323708,3
3302254,3399999,11.3749455157678,1
3302254,3513405,10.0281863571965,1
3302254,3549904,28.816563247409498,3
3302254,3554102,11.8302927568756,1
3302254,4106902,9.8845471611723,1
3302254,5208905,9.5878035361031,1
3302254,5216809,11.8302927568756,1
3302270,3205309,9.7159936595878,1
3302270,3300100,6.2808044008079,1
3302270,3300233,12.7981262482561,1
3302270,3300407,23.4692218635122,2
3302270,3300456,155.5470974314208,15
3302270,3301009,10.8703149777036,1
3302270,3301702,199.1304289959325,20
3302270,3301801,55.0539937192743,5
3302270,3302007,62.0129611137235,5
3302270,3302270,10404.447660312167,983
3302270,3302502,12.624287554798,1
3302270,3302601,38.6755654447062,3
3302270,3302858,208.7070757569819,20
3302270,3302908,99.54789603655911,9
3302270,3303203,261.7529469597416,27
3302270,3303302,158.1762067901841,15
3302270,3303500,1790.9826015028345,172
3302270,3303609,250.7657782763957,23
3302270,3304144,722.139212159875,68
3302270,3304201,12.1235284388006,1
3302270,3304524,12.2579907959447,1
3302270,3304557,14566.546960995294,1404
3302270,3304755,15.1359694660943,1
3302270,3304904,8.8046911879858,1
3302270,3305109,113.41733734754641,11
3302270,3305554,268.8862978094986,25
3302270,3306206,5.1427390340766,1
3302270,3306305,20.2863369138734,2
3302270,3399999,160.91850673857402,15
3302270,3534401,10.7728726224076,1
3302270,3539301,12.3047716341685,1
3302270,5201108,12.688823971426,1
3302270,8888888,77.1011118169646,7
3302304,3116209,2.7232408908307,1
3302304,3124203,7.2723093192837,2
3302304,3127701,2.3578878660842,1
3302304,3139409,3.1462963078413,1
3302304,3143906,2.0483597273007,1
3302304,3148202,11.354831193576999,4
3302304,3151107,3.1403315247843,1
3302304,3158607,2.678811486348,1
3302304,3200508,3.151893466357,1
3302304,3202306,2.4321665596169,1
3302304,3300100,1.543492555805,1
3302304,3300605,3.1166344530229,1
3302304,3300704,3.601504352685,1
3302304,3301009,18.3107916809781,6
3302304,3301157,2.7386973854263,1
3302304,3301702,3.6017620407184,1
3302304,3301801,3.4675707184336,1
3302304,3302205,264.14623861355994,89
3302304,3302304,2264.5494688719696,757
3302304,3302403,20.477295736207,7
3302304,3303005,12.086665169567999,4
3302304,3303302,4.5557561344178,2
3302304,3304524,15.3521161073641,5
3302304,3304557,105.51054789388279,33
3302304,3304706,11.034069761774001,4
3302304,3304904,3.2665141170649,1
3302304,3305133,21.7021487920868,7
3302304,3550308,3.7948330802396,1
3302403,2306405,8.2804589422533,1
3302403,2408102,8.1353005720507,1
3302403,2800308,11.0277147473655,1
3302403,2999999,13.5675612438657,1
3302403,3106200,34.9289654183959,3
3302403,3136702,10.2455930835323,1
3302403,3199999,9.5418067046234,1
3302403,3203007,12.4286776827095,1
3302403,3205309,102.08764592740509,9
3302403,3300100,32.3618026587038,3
3302403,3300209,10.0486709124816,1
3302403,3300233,10.1487401989173,1
3302403,3300456,22.179274654209102,2
3302403,3300704,45.197560398823796,4
3302403,3300936,45.0031079937882,4
3302403,3301009,351.15988330472095,32
3302403,3301306,59.77740915870589,6
3302403,3301405,39.938663249111,3
3302403,3301702,19.8080373589681,2
3302403,3302007,8.3060495179429,1
3302403,3302403,72793.51507471905,6780
3302403,3303005,22.0472156498554,2
3302403,3303302,66.37242011649421,6
3302403,3303500,11.7199998342477,1
3302403,3304151,59.2131420097588,5
3302403,3304300,9.755175077814,1
3302403,3304524,409.57136836334263,37
3302403,3304557,443.32247019918924,38
3302403,3304607,10.439534637201,1
3302403,3305000,8.4363318399743,1
3302403,3305109,7.6554578291714,1
3302403,3305208,41.4727647510549,3
3302403,3305505,13.9189595330906,1
3302403,3306305,11.4805122371937,1
3302403,3529401,13.3577080697909,1
3302403,3547809,15.2980816032407,1
3302403,3548500,29.827848434422002,3
3302403,3550308,24.1714467464707,2
3302403,4106902,11.3252997171187,1
3302403,4208203,11.3997739510207,1
3302403,4299999,7.8523205589516,1
3302403,4307005,11.0248990551694,1
3302403,5002902,8.7988977790075,1
3302403,8888888,51.2311405762345,5
3302452,3300159,3.1794608705133,1
3302452,3300506,5.1250184062972,2
3302452,3300803,5.634116654146,2
3302452,3301009,2.7500436328886,1
3302452,3301108,151.51823996113256,53
3302452,3301405,2.8547202837103,1
3302452,3301504,64.8813822603634,23
3302452,3301603,2.0164397304457,1
3302452,3302056,2.9558745917495,1
3302452,3302403,11.7217918254929,5
3302452,3302452,1252.5781141425605,417
3302452,3303302,10.5166455201887,4
3302452,3303401,49.80179952510729,16
3302452,3304557,14.190939885428502,5
3302452,3304607,4.3949810292509,2
3302452,3305307,84.4930467355678,30
3302452,3305901,11.5447439524002,4
3302452,3399999,19.3307690729368,7
3302452,3536505,2.7506512363744,2
3302452,3599999,2.7167564161022,1
3302502,1199999,10.6724748791236,1
3302502,1799999,13.5831274586053,1
3302502,2111300,10.1173541416009,1
3302502,2304400,9.8883405690573,1
3302502,2604106,11.1013186187149,1
3302502,2611606,14.7142090655935,2
3302502,2925303,9.8386960413635,1
3302502,3113404,10.9154324352487,1
3302502,3115706,12.2094001988988,1
3302502,3148103,9.9012424026994,1
3302502,3170206,10.5023246203637,1
3302502,3199999,9.2678712025747,1
3302502,3300100,160.589836501527,16
3302502,3300258,21.656447218068102,2
3302502,3300308,10.6562989194725,1
3302502,3300407,31.0171327443335,3
3302502,3300456,125.04121417756731,13
3302502,3300704,20.4072688611039,2
3302502,3300803,20.8288103144903,2
3302502,3301009,38.8201063244103,4
3302502,3301306,10.3997747360933,1
3302502,3301702,6575.044689797395,648
3302502,3301850,691.6513732381824,68
3302502,3301900,281.26176351292264,28
3302502,3302007,105.12492170279629,9
3302502,3302270,9.3794408051533,1
3302502,3302403,205.93745684449448,21
3302502,3302502,43621.18028195493,4329
3302502,3302601,45.7495359464748,4
3302502,3302700,45.4644502024656,5
3302502,3303203,10.7773447450625,1
3302502,3303302,1532.2654422963096,144
3302502,3303401,20.6307824111295,2
3302502,3303500,187.2227079057719,19
3302502,3303906,869.403624155772,87
3302502,3304144,51.9003878748129,5
3302502,3304201,10.9699552622143,1
3302502,3304300,19.8900645946366,2
3302502,3304524,10.4662723895137,1
3302502,3304557,18750.79315444132,1857
3302502,3304904,608.1241184816703,56
3302502,3305109,95.9128492094756,10
3302502,3305208,22.5293042669494,2
3302502,3305406,7.0755919407805,1
3302502,3305554,13.2747956595126,1
3302502,3305802,113.55845873551331,12
3302502,3306008,17.581461170214098,2
3302502,3306305,21.703278943388298,2
3302502,3399999,130.9878637432466,12
3302502,3501608,8.7498496041656,1
3302502,3525904,9.9309555320973,1
3302502,3536505,25.699405608756,2
3302502,3543303,11.104664930002,1
3302502,3548500,12.0743756577279,1
3302502,3550308,57.9581033647744,6
3302502,4113205,11.8284576562493,1
3302502,4199999,9.1480822617201,1
3302502,4299999,11.319206345254,1
3302502,4399999,10.8442350323965,1
3302502,8888888,181.291826311471,17
3302601,3131307,8.9914977868162,1
3302601,3300100,445.85987751612845,39
3302601,3301009,7.7661792468839,1
3302601,3302007,934.4694747949891,86
3302601,3302403,35.490009551944496,3
3302601,3302601,10467.28707601031,1021
3302601,3303302,20.0001319486147,2
3302601,3303500,27.2621655623455,2
3302601,3303609,7.9252101207211,1
3302601,3303807,12.456175650475,1
3302601,3304144,18.5680870505739,2
3302601,3304557,1447.7268496407225,137
3302601,3305109,9.2181638285178,1
3302601,3305554,31.0970808798234,3
3302601,3306107,20.7977870090823,2
3302601,3306206,20.8900853114916,2
3302700,1200401,14.8208169466755,1
3302700,1302603,9.9205019011278,1
3302700,2111300,12.6049711561617,1
3302700,2312007,9.6330456371823,1
3302700,2412005,9.5223092215818,1
3302700,2510808,11.740714693521,1
3302700,2602902,16.1525460179082,1
3302700,2800308,10.108105506731,1
3302700,3106200,23.3417976146572,2
3302700,3199999,18.8730603001202,1
3302700,3205309,23.2212254254113,2
3302700,3300100,29.608197717052697,2
3302700,3300209,20.5148668963514,2
3302700,3300233,9.5816585774546,1
3302700,3300407,17.0306429729791,1
3302700,3300704,9.8503288006733,1
3302700,3301009,30.9801632912576,3
3302700,3301306,25.0369893358745,2
3302700,3301702,87.32057020172181,8
3302700,3301876,16.5121982376917,1
3302700,3301900,155.222500686575,15
3302700,3302007,9.8693688468798,1
3302700,3302205,8.080495393326,1
3302700,3302270,11.8922402295517,1
3302700,3302403,215.7267224008485,19
3302700,3302502,22.8389388175098,2
3302700,3302601,9.8901544541351,1
3302700,3302700,28131.34459129994,2663
3302700,3303302,5344.875071039294,499
3302700,3303401,9.0464817673732,1
3302700,3303500,39.4837021556223,4
3302700,3304151,13.9216180817585,1
3302700,3304201,23.939825694378,2
3302700,3304300,13.5102808456862,1
3302700,3304524,16.8525547833214,1
3302700,3304557,8208.431297735904,767
3302700,3304904,1992.1375773853233,189
3302700,3305109,51.91879904959539,5
3302700,3305208,14.4473175326201,1
3302700,3305505,37.1957534911273,3
3302700,3305802,10.6155875957516,1
3302700,3306107,11.740714693521,1
3302700,3306305,6.741180559084,1
3302700,3399999,27.3670298152047,3
3302700,3529401,11.3481547268955,1
3302700,3550308,33.4720478367597,3
3302700,5003207,14.1649921790313,1
3302700,8888888,56.846589812831496,6
3302809,2611606,5.529300274845,1
3302809,3300100,25.9313851173954,5
3302809,3300308,355.3025952355398,72
3302809,3301702,5.4733602086735,1
3302809,3301801,275.59879350491593,55
3302809,3302007,12.7840468927557,3
3302809,3302270,12.3367796886175,2
3302809,3302403,20.364336599269798,4
3302809,3302809,4668.5345142767455,926
3302809,3302908,9.730080425400999,2
3302809,3303302,5.1999322184701,1
3302809,3303500,17.336002076773998,3
3302809,3303609,150.35998038632056,29
3302809,3303708,4.1244811980609,1
3302809,3303856,20.164626392056498,4
3302809,3303955,10.4145834044235,2
3302809,3304003,248.03784530488178,49
3302809,3304144,5.6558995330327,1
3302809,3304201,9.558167653826601,2
3302809,3304409,5.7103514755005,1
3302809,3304557,498.93748846887047,97
3302809,3304904,5.3058073035244,1
3302809,3305554,13.2594024397127,3
3302809,3306107,5.0467770792549,1
3302809,3306206,286.2348108532269,59
3302809,3306305,51.432388959909304,10
3302809,3399999,5.6974356187932,1
3302809,3530706,5.3058073035244,1
3302809,3550308,10.374388857017799,2
3302809,4215109,11.327283618430599,2
3302858,1501402,7.146164605922,1
3302858,2304400,16.1068863119553,1
3302858,2411205,9.2177412160433,1
3302858,2927408,11.3895026681623,1
3302858,3118304,6.266363596914,1
3302858,3205309,10.6045534287606,1
3302858,3300100,69.3045768468612,7
3302858,3300209,27.3413697835936,3
3302858,3300233,7.8320175448149,1
3302858,3300308,27.925998151741098,2
3302858,3300456,1105.4421713343947,110
3302858,3301009,16.5574463485129,2
3302858,3301108,13.0880859913845,1
3302858,3301702,1108.8635108836017,104
3302858,3301801,8.9790328568665,1
3302858,3301850,21.940291865822303,2
3302858,3301876,8.3299597856886,1
3302858,3302007,67.4027390801182,6
3302858,3302205,8.7086674242778,1
3302858,3302270,121.25055672122579,11
3302858,3302403,153.60629789095412,15
3302858,3302601,24.9349192257492,3
3302858,3302700,7.0186108856385,1
3302858,3302809,11.319219958162,1
3302858,3302858,17262.58982496288,1689
3302858,3302908,3.7359371859127,1
3302858,3303203,3521.240315338871,346
3302858,3303302,351.4935090648543,35
3302858,3303500,6338.819678944908,628
3302858,3303609,45.758973644252904,4
3302858,3303708,12.3004893392732,1
3302858,3303906,20.1437975467555,2
3302858,3304144,243.995054735453,25
3302858,3304201,42.6072673875372,4
3302858,3304409,9.3006938824123,1
3302858,3304524,28.8959567949297,3
3302858,3304557,27392.745875212484,2658
3302858,3304706,12.0589844850833,1
3302858,3304755,5.8817763136678,1
3302858,3304904,20.754712185381898,2
3302858,3305109,1507.2530820488528,139
3302858,3305505,10.6401379895109,1
3302858,3305554,45.3275188488388,4
3302858,3305802,8.710888000774,1
3302858,3306008,11.7169944005485,1
3302858,3306305,18.2311886697221,2
3302858,3399999,105.22984714644531,10
3302858,3518404,31.836913041921,3
3302858,3518800,12.16304507684,1
3302858,3543907,8.797095208416,1
3302858,3550308,51.6815588154115,5
3302858,4199999,12.946587072853,1
3302858,4205407,7.918583407276,1
3302858,5002704,8.6689604902124,1
3302858,5208905,11.7138196406255,1
3302858,8888888,88.58452150971408,9
3302908,3199999,7.945374433637,1
3302908,3300225,8.6962056272486,1
3302908,3300308,39.240062940986505,4
3302908,3300951,15.975671652093,1
3302908,3301702,9.0834893341424,1
3302908,3301801,12.222761449885,1
3302908,3301900,8.0026400020623,1
3302908,3302270,21.835122180825,2
3302908,3302403,25.0933460662444,2
3302908,3302908,6699.379377655578,682
3302908,3303203,11.5820343639757,1
3302908,3303302,39.4380065410208,3
3302908,3303500,86.6768285540434,8
3302908,3303708,14.8719798214099,2
3302908,3303856,768.8580785422246,80
3302908,3303906,22.799222480128698,2
3302908,3304003,13.8379008377514,1
3302908,3304557,809.6984059151436,80
3302908,3305109,21.125858433403998,2
3302908,3305554,21.7603005794121,2
3302908,3305802,10.7710624427898,1
3302908,3306008,23.0667250398262,3
3302908,3306206,134.2627014593676,14
3302908,3399999,36.326864381425096,3
3302908,3523909,7.4171137893071,1
3302908,3548500,14.0511966033754,2
3303005,2611606,13.898107438867,1
3303005,2912400,10.4760723084998,1
3303005,3138401,14.195137317091,1
3303005,3146701,26.8156887543859,2
3303005,3151107,8.7390547741828,1
3303005,3171303,7.7785915078262,1
3303005,3205309,10.0155380762306,1
3303005,3301009,30.245038913071603,3
3303005,3301405,9.9565025293089,1
3303005,3301702,29.606626980535,2
3303005,3302106,26.8972219188938,3
3303005,3302205,73.154739244106,8
3303005,3302304,21.8698913207961,3
3303005,3302403,115.9531540558795,11
3303005,3302502,12.8265098055277,1
3303005,3303005,8909.89762116159,862
3303005,3303302,83.26125754111891,8
3303005,3303401,78.1106566722225,6
3303005,3304557,207.4693028535022,20
3303005,3304607,8.6294392894934,1
3303005,3304706,408.9302968649443,38
3303005,3304904,13.4771789104394,1
3303005,3305133,18.8084042094599,2
3303005,3306008,18.1244543203804,2
3303005,3518800,11.0981208363855,1
3303005,3550308,11.1523014308531,1
3303005,8888888,13.9694939634666,1
3303104,2611606,4.9745455089091,1
3303104,2800308,10.8162501807194,2
3303104,3100302,4.5884335522934,1
3303104,3106200,5.6901181209976,1
3303104,3113305,5.2459682544288,1
3303104,3124203,8.2062952872448,2
3303104,3143906,5.9113911617689,1
3303104,3201506,5.4422253477119,1
3303104,3205309,6.0568977999779,1
3303104,3300100,4.7827628891269,1
3303104,3300605,10.6641208698511,2
3303104,3300902,5.454219347166,1
3303104,3301009,31.856263194656897,6
3303104,3302205,251.32793449855473,50
3303104,3302403,224.50068198100786,45
3303104,3303005,8.7172328809623,2
3303104,3303104,4673.424755790849,990
3303104,3303302,10.1872570940478,2
3303104,3303906,4.568328725841,1
3303104,3304102,69.36735021061021,14
3303104,3304557,67.3067558891658,12
3303104,3305109,4.3928634827076,1
3303104,3306156,51.2508156245864,10
3303104,3306305,5.9930621236515,1
3303104,3399999,5.1951104084829,1
3303104,3543907,5.4309784544113,1
3303104,3548500,25.4568766333654,5
3303104,3550308,3.5342153366703,1
3303203,1302603,20.714948848240702,2
3303203,2408102,8.5734339099077,1
3303203,2412104,10.3813016546886,1
3303203,2600104,9.1723484562982,1
3303203,2699999,9.6010584212589,1
3303203,2927408,41.4947885626899,3
3303203,3121100,9.803460908487,1
3303203,3133006,14.1875187737649,1
3303203,3136702,10.5629851611145,1
3303203,3140001,11.9767907854279,1
3303203,3205200,7.8997922172678,1
3303203,3205309,13.6186875026281,1
3303203,3300100,68.2046683121649,7
3303203,3300407,10.1848314062417,1
3303203,3300456,459.00276202735574,46
3303203,3301009,12.1348580566751,1
