id,municipality_code,municipality,bairro,residents,resident_workers,jobs,lon,lat
RES_1648,3302700,Maricá,Municipal total,1608,424,0,-42.943387,-22.9649309993215
RES_1649,3302700,Maricá,Municipal total,1387,384,0,-42.94417,-22.9588069993217
RES_1650,3302700,Maricá,Municipal total,516,145,0,-42.944344,-22.9531349993218
RES_1651,3302700,Maricá,Municipal total,342,78,0,-42.933807,-22.9715039993214
RES_1652,3302700,Maricá,Municipal total,2527,646,0,-42.936114,-22.9662839993215
RES_1653,3302700,Maricá,Municipal total,1348,367,0,-42.936159,-22.9590069993216
RES_1654,3302700,Maricá,Municipal total,617,165,0,-42.935002,-22.944385999322
RES_1655,3302700,Maricá,Municipal total,2019,536,0,-42.927182,-22.9654779993215
RES_1656,3302700,Maricá,Municipal total,1179,319,0,-42.928111,-22.9589259993217
RES_1657,3302700,Maricá,Municipal total,212,59,0,-42.928384,-22.9392119993221
RES_1658,3302700,Maricá,Municipal total,1113,272,0,-42.921229,-22.9714879993214
RES_1659,3302700,Maricá,Municipal total,632,169,0,-42.919968,-22.9670229993215
RES_1660,3302700,Maricá,Municipal total,592,159,0,-42.910222,-22.9706989993214
RES_1661,3302700,Maricá,Municipal total,1675,457,0,-42.912674,-22.9673599993214
RES_1662,3302700,Maricá,Municipal total,468,130,0,-42.905581,-22.9664809993215
RES_1663,3302700,Maricá,Municipal total,1041,277,0,-42.905124,-22.941479999322
RES_1664,3302700,Maricá,Municipal total,618,163,0,-42.908245,-22.9382039993221
RES_1665,3302700,Maricá,Municipal total,685,187,0,-42.901474,-22.9377879993221
RES_1666,3302809,Mendes,Municipal total,3,0,0,-43.764441,-22.573851349999998
RES_1667,3302858,Mesquita,Municipal total,2475,827,0,-43.434391,-22.7911939993255
RES_1668,3302858,Mesquita,Municipal total,5932,1983,0,-43.430199,-22.7896199993255
RES_1669,3302858,Mesquita,Municipal total,4662,1550,0,-43.429776,-22.7842359993257
RES_1670,3302858,Mesquita,Municipal total,567,185,0,-43.431846,-22.7781029993258
RES_1671,3302858,Mesquita,Municipal total,95,31,0,-43.44241,-22.7736319993259
RES_1672,3302858,Mesquita,Municipal total,773,266,0,-43.437811,-22.7798649993258
RES_1673,3302858,Mesquita,Municipal total,6036,2015,0,-43.437911,-22.7767229993258
RES_1674,3302858,Mesquita,Municipal total,3372,1113,0,-43.442599,-22.8046539993252
RES_1675,3302858,Mesquita,Municipal total,1050,352,0,-43.441757,-22.7999029993253
RES_1676,3302858,Mesquita,Municipal total,928,308,0,-43.440121,-22.8097259993251
RES_1677,3302858,Mesquita,Municipal total,10198,3473,0,-43.437064,-22.8052509993252
RES_1678,3302858,Mesquita,Municipal total,7109,2423,0,-43.436716,-22.7995239993253
RES_1679,3302858,Mesquita,Municipal total,3329,1141,0,-43.431273,-22.8031819993252
RES_1680,3302858,Mesquita,Municipal total,4441,1483,0,-43.430877,-22.8000219993253
RES_1681,3302858,Mesquita,Municipal total,85,28,0,-43.437803,-22.8092289993251
RES_1682,3302858,Mesquita,Municipal total,366,123,0,-43.441827,-22.7894559993256
RES_1683,3302858,Mesquita,Municipal total,3593,1201,0,-43.438949,-22.7957029993254
RES_1684,3302858,Mesquita,Municipal total,5523,1848,0,-43.438402,-22.7900429993255
RES_1685,3302858,Mesquita,Municipal total,1132,383,0,-43.436136,-22.7864929993256
RES_1686,3302858,Mesquita,Municipal total,150,53,0,-43.444958,-22.7880069993256
RES_1687,3302858,Mesquita,Municipal total,943,329,0,-43.441998,-22.7765159993259
RES_1688,3302858,Mesquita,Municipal total,2541,844,0,-43.435088,-22.7829789993257
RES_1689,3302858,Mesquita,Municipal total,752,262,0,-43.438042,-22.7821609993257
RES_1690,3302858,Mesquita,Municipal total,1781,590,0,-43.434392,-22.7950549993254
RES_1691,3302858,Mesquita,Municipal total,173,62,0,-43.433893,-22.7939949993254
RES_1692,3302858,Mesquita,Municipal total,5504,1878,0,-43.428816,-22.7967139993254
RES_1693,3302858,Mesquita,Municipal total,3750,1312,0,-43.428213,-22.7927589993255
RES_1694,3302858,Mesquita,Municipal total,1984,670,0,-43.424535,-22.7972489993254
RES_1695,3302858,Mesquita,Municipal total,622,202,0,-43.426142,-22.7846059993256
RES_1696,3302858,Mesquita,Municipal total,3896,1311,0,-43.421981,-22.7887929993256
RES_1697,3302858,Mesquita,Municipal total,9443,3190,0,-43.422147,-22.7841089993257
RES_1698,3302858,Mesquita,Municipal total,381,131,0,-43.416491,-22.7872879993256
RES_1699,3302858,Mesquita,Municipal total,180,57,0,-43.416117,-22.7877799993256
RES_1700,3302858,Mesquita,Municipal total,2230,755,0,-43.421362,-22.7957029993254
RES_1701,3302858,Mesquita,Municipal total,1763,608,0,-43.419474,-22.7932549993255
RES_1702,3302858,Mesquita,Municipal total,474,179,0,-43.417491,-22.7944499993254
RES_1703,3302858,Mesquita,Municipal total,6563,2237,0,-43.415281,-22.7907799993255
RES_1704,3302858,Mesquita,Municipal total,888,306,0,-43.434093,-22.7744589993259
RES_1705,3302858,Mesquita,Municipal total,2585,900,0,-43.437176,-22.771090999326
RES_1706,3302858,Mesquita,Municipal total,2178,727,0,-43.430494,-22.7742849993259
RES_1707,3302858,Mesquita,Municipal total,1435,470,0,-43.432217,-22.770279999326
RES_1708,3302858,Mesquita,Municipal total,133,33,0,-43.428687,-22.7802279993258
RES_1709,3302858,Mesquita,Municipal total,2809,929,0,-43.427741,-22.7773839993258
RES_1710,3302858,Mesquita,Municipal total,1005,331,0,-43.425352,-22.7770549993258
RES_1711,3302858,Mesquita,Municipal total,565,202,0,-43.417936,-22.7805869993257
RES_1712,3302858,Mesquita,Municipal total,991,325,0,-43.419628569421235,-22.779425250000003
RES_1713,3302858,Mesquita,Municipal total,3528,1218,0,-43.414182,-22.7821049993257
RES_1714,3302858,Mesquita,Municipal total,4603,1562,0,-43.414377,-22.7770639993258
RES_1715,3302858,Mesquita,Municipal total,777,265,0,-43.409103,-22.7783999993258
RES_1716,3302858,Mesquita,Municipal total,2227,754,0,-43.403471,-22.7772339993258
RES_1717,3302858,Mesquita,Municipal total,1130,372,0,-43.401359,-22.7802049993258
RES_1718,3302858,Mesquita,Municipal total,1844,641,0,-43.400787,-22.7774979993258
RES_1719,3302858,Mesquita,Municipal total,2099,780,0,-43.411575,-22.7846099993256
RES_1720,3302858,Mesquita,Municipal total,57,19,0,-43.409492,-22.7871179993256
RES_1721,3302858,Mesquita,Municipal total,5799,2056,0,-43.407064,-22.7822709993257
RES_1722,3302858,Mesquita,Municipal total,338,119,0,-43.406061,-22.7792729993258
RES_1723,3302858,Mesquita,Municipal total,215,74,0,-43.408594,-22.7868679993256
RES_1724,3302858,Mesquita,Municipal total,722,244,0,-43.406151,-22.7856239993256
RES_1725,3302858,Mesquita,Municipal total,2180,715,0,-43.41095,-22.7883459993256
RES_1726,3302858,Mesquita,Municipal total,1211,450,0,-43.413257,-22.7862749993256
RES_1727,3302858,Mesquita,Municipal total,807,275,0,-43.408543,-22.7882689993256
RES_1728,3302858,Mesquita,Municipal total,2612,883,0,-43.419071,-22.7741069993259
RES_1729,3302858,Mesquita,Municipal total,1351,432,0,-43.41999,-22.770921999326
RES_1730,3302858,Mesquita,Municipal total,2240,776,0,-43.416729,-22.7743429993259
RES_1731,3302858,Mesquita,Municipal total,4701,1588,0,-43.41506,-22.770161999326
RES_1732,3302858,Mesquita,Municipal total,343,116,0,-43.425869,-22.7734269993259
RES_1733,3302858,Mesquita,Municipal total,3036,1024,0,-43.427639,-22.769826999326
RES_1734,3302858,Mesquita,Municipal total,2461,818,0,-43.422517,-22.7751169993259
RES_1735,3302858,Mesquita,Municipal total,5417,1855,0,-43.422622,-22.768347999326
RES_1736,3302858,Mesquita,Municipal total,44,15,0,-43.446834,-22.7975449993254
RES_1737,3302908,Miguel Pereira,Municipal total,295,10,0,-43.643215,-22.6096819993297
RES_1738,3302908,Miguel Pereira,Municipal total,17,1,0,-43.603199,-22.5783299993304
RES_1739,3303203,Nilópolis,Municipal total,2356,794,0,-43.419158,-22.8110009993251
RES_1740,3303203,Nilópolis,Municipal total,3888,1391,0,-43.421059,-22.8063459993252
RES_1741,3303203,Nilópolis,Municipal total,4265,1586,0,-43.415066,-22.812227999325
RES_1742,3303203,Nilópolis,Municipal total,6748,2463,0,-43.414198,-22.8054179993252
RES_1743,3303203,Nilópolis,Municipal total,442,164,0,-43.418329,-22.8021939993252
RES_1744,3303203,Nilópolis,Municipal total,1027,387,0,-43.418615,-22.8002269993253
RES_1745,3303203,Nilópolis,Municipal total,1532,549,0,-43.416521,-22.7994719993253
RES_1746,3303203,Nilópolis,Municipal total,689,229,0,-43.413231,-22.8022619993252
RES_1747,3303203,Nilópolis,Municipal total,6488,2367,0,-43.413712,-22.7973959993254
RES_1748,3303203,Nilópolis,Municipal total,740,279,0,-43.411924,-22.7936339993255
RES_1749,3303203,Nilópolis,Municipal total,460,166,0,-43.40988,-22.7952369993254
RES_1750,3303203,Nilópolis,Municipal total,415,149,0,-43.409901,-22.7934859993255
RES_1751,3303203,Nilópolis,Municipal total,827,313,0,-43.411198,-22.8019929993253
RES_1752,3303203,Nilópolis,Municipal total,1175,441,0,-43.410339,-22.7991789993253
RES_1753,3303203,Nilópolis,Municipal total,902,330,0,-43.408752,-22.8027179993252
RES_1754,3303203,Nilópolis,Municipal total,4245,1575,0,-43.407697,-22.7987159993253
RES_1755,3303203,Nilópolis,Municipal total,663,272,0,-43.406346,-22.8014279993253
RES_1756,3303203,Nilópolis,Municipal total,955,359,0,-43.404688,-22.8003639993253
RES_1757,3303203,Nilópolis,Municipal total,5557,2033,0,-43.404364,-22.8040929993252
RES_1758,3303203,Nilópolis,Municipal total,1267,470,0,-43.401067,-22.8042769993252
RES_1759,3303203,Nilópolis,Municipal total,834,306,0,-43.410869,-22.811034999325
RES_1760,3303203,Nilópolis,Municipal total,412,138,0,-43.410847,-22.8061509993252
RES_1761,3303203,Nilópolis,Municipal total,798,297,0,-43.408186,-22.8097689993251
RES_1762,3303203,Nilópolis,Municipal total,3169,1172,0,-43.408108,-22.8067789993251
RES_1763,3303203,Nilópolis,Municipal total,1824,657,0,-43.427866,-22.8092709993251
RES_1764,3303203,Nilópolis,Municipal total,6048,2172,0,-43.428165,-22.8054239993252
RES_1765,3303203,Nilópolis,Municipal total,813,293,0,-43.42425,-22.8089959993251
RES_1766,3303203,Nilópolis,Municipal total,4179,1484,0,-43.423476,-22.8043079993252
RES_1767,3303203,Nilópolis,Municipal total,1231,447,0,-43.42279,-22.8008579993253
RES_1768,3303203,Nilópolis,Municipal total,532,197,0,-43.433561,-22.814911999325
RES_1769,3303203,Nilópolis,Municipal total,3897,1447,0,-43.42772,-22.8171519993249
RES_1770,3303203,Nilópolis,Municipal total,5140,1872,0,-43.428694,-22.813994999325
RES_1771,3303203,Nilópolis,Municipal total,1267,468,0,-43.423599,-22.8167169993249
RES_1772,3303203,Nilópolis,Municipal total,7472,2737,0,-43.422636,-22.813234999325
RES_1773,3303203,Nilópolis,Municipal total,5192,1919,0,-43.435897,-22.8113479993251
RES_1774,3303203,Nilópolis,Municipal total,1211,446,0,-43.43375,-22.8081779993251
RES_1775,3303203,Nilópolis,Municipal total,3956,1443,0,-43.431458,-22.8107819993251
RES_1776,3303203,Nilópolis,Municipal total,860,313,0,-43.431974,-22.8077799993251
RES_1777,3303203,Nilópolis,Municipal total,4297,1555,0,-43.413249,-22.8183239993249
RES_1778,3303203,Nilópolis,Municipal total,2542,907,0,-43.413296,-22.814809999325
RES_1779,3303203,Nilópolis,Municipal total,1973,712,0,-43.407922,-22.8181939993249
RES_1780,3303203,Nilópolis,Municipal total,307,104,0,-43.409698,-22.8150479993249
RES_1781,3303203,Nilópolis,Municipal total,393,161,0,-43.411466,-22.8201829993248
RES_1782,3303203,Nilópolis,Municipal total,1967,728,0,-43.40488,-22.8177579993249
RES_1783,3303203,Nilópolis,Municipal total,6448,2358,0,-43.406409,-22.812630999325
RES_1784,3303203,Nilópolis,Municipal total,974,356,0,-43.400703,-22.8164989993249
RES_1785,3303203,Nilópolis,Municipal total,176,69,0,-43.403596,-22.8159549993249
RES_1786,3303203,Nilópolis,Municipal total,1793,648,0,-43.402647,-22.815034999325
RES_1787,3303203,Nilópolis,Municipal total,1400,370,0,-43.401277,-22.814617999325
RES_1788,3303203,Nilópolis,Municipal total,7575,2808,0,-43.39765,-22.812335999325
RES_1789,3303203,Nilópolis,Municipal total,2759,983,0,-43.39327,-22.812825999325
RES_1790,3303203,Nilópolis,Municipal total,3581,1303,0,-43.419728,-22.8245809993247
RES_1791,3303203,Nilópolis,Municipal total,5121,1861,0,-43.420329,-22.8210409993248
RES_1792,3303203,Nilópolis,Municipal total,2558,932,0,-43.416372,-22.8201179993248
RES_1793,3303203,Nilópolis,Municipal total,696,259,0,-43.40318,-22.8095759993251
RES_1794,3303203,Nilópolis,Municipal total,433,147,0,-43.402571,-22.8083369993251
RES_1795,3303203,Nilópolis,Municipal total,1217,459,0,-43.400749,-22.8094189993251
RES_1796,3303203,Nilópolis,Municipal total,2403,849,0,-43.399741,-22.8075629993251
RES_1797,3303203,Nilópolis,Municipal total,766,304,0,-43.426427,-22.8195109993249
RES_1798,3303203,Nilópolis,Municipal total,3919,1427,0,-43.421364,-22.8180629993249
RES_1799,3303302,Niterói,Municipal total,2482,1125,0,-43.059102,-22.9078089993228
RES_1800,3303302,Niterói,Municipal total,367,147,0,-43.060511,-22.9052169993229
RES_1801,3303302,Niterói,Municipal total,504,250,0,-43.057001,-22.9060699993229
RES_1802,3303302,Niterói,Municipal total,459,200,0,-43.051026,-22.9033599993229
RES_1803,3303302,Niterói,Municipal total,1202,509,0,-43.048446,-22.9060849993229
RES_1804,3303302,Niterói,Municipal total,401,181,0,-43.049347,-22.9076139993228
RES_1805,3303302,Niterói,Municipal total,617,280,0,-43.05979,-22.9038979993229
RES_1806,3303302,Niterói,Municipal total,1023,481,0,-43.054966,-22.9035959993229
RES_1807,3303302,Niterói,Municipal total,42,18,0,-43.06426,-22.8774859993235
RES_1808,3303302,Niterói,Municipal total,1945,931,0,-43.068329,-22.8724939993236
RES_1809,3303302,Niterói,Municipal total,21,10,0,-43.07005,-22.8694779993237
RES_1810,3303302,Niterói,Municipal total,660,296,0,-43.063403,-22.8807549993234
RES_1811,3303302,Niterói,Municipal total,1177,537,0,-43.060892,-22.8756889993236
RES_1812,3303302,Niterói,Municipal total,490,222,0,-43.056838,-22.8772329993235
RES_1813,3303302,Niterói,Municipal total,784,335,0,-43.106855,-22.8714929993237
RES_1814,3303302,Niterói,Municipal total,539,227,0,-43.106122,-22.8655019993238
RES_1815,3303302,Niterói,Municipal total,3722,1570,0,-43.101362,-22.8664289993238
RES_1816,3303302,Niterói,Municipal total,2220,916,0,-43.100952,-22.8605589993239
RES_1817,3303302,Niterói,Municipal total,3618,1625,0,-43.095025,-22.8636639993238
RES_1818,3303302,Niterói,Municipal total,3306,1528,0,-43.094767,-22.8620649993239
RES_1819,3303302,Niterói,Municipal total,100,44,0,-43.088635,-22.8633839993238
RES_1820,3303302,Niterói,Municipal total,2864,1310,0,-43.107726,-22.8678269993237
RES_1821,3303302,Niterói,Municipal total,21,10,0,-43.098373,-22.8683919993237
RES_1822,3303302,Niterói,Municipal total,586,263,0,-43.095857,-22.8664219993238
RES_1823,3303302,Niterói,Municipal total,560,279,0,-43.108955,-22.8709319993237
RES_1824,3303302,Niterói,Municipal total,379,173,0,-43.106273,-22.8697749993237
RES_1825,3303302,Niterói,Municipal total,577,232,0,-43.130687,-22.9066439993229
RES_1826,3303302,Niterói,Municipal total,994,437,0,-43.13136,-22.9057289993229
RES_1827,3303302,Niterói,Municipal total,373,156,0,-43.128277,-22.9073219993228
RES_1828,3303302,Niterói,Municipal total,103,46,0,-43.082108,-22.9120429993227
RES_1829,3303302,Niterói,Municipal total,660,293,0,-43.079018,-22.9114899993227
RES_1830,3303302,Niterói,Municipal total,1286,621,0,-43.076677,-22.9084129993228
RES_1831,3303302,Niterói,Municipal total,212,99,0,-43.077053,-22.9095849993228
RES_1832,3303302,Niterói,Municipal total,737,357,0,-43.078054,-22.9091619993228
RES_1833,3303302,Niterói,Municipal total,722,331,0,-43.074574,-22.9323109993223
RES_1834,3303302,Niterói,Municipal total,2462,1077,0,-43.07011,-22.9309719993223
RES_1835,3303302,Niterói,Municipal total,98,53,0,-43.06494,-22.9205129993225
RES_1836,3303302,Niterói,Municipal total,1256,592,0,-43.067315,-22.9289499993223
RES_1837,3303302,Niterói,Municipal total,1113,453,0,-43.057934,-22.9588679993217
RES_1838,3303302,Niterói,Municipal total,1145,486,0,-43.064043,-22.9560649993217
RES_1839,3303302,Niterói,Municipal total,1147,493,0,-43.052882,-22.9601119993216
RES_1840,3303302,Niterói,Municipal total,2732,1209,0,-43.054804,-22.9532109993218
RES_1841,3303302,Niterói,Municipal total,42,18,0,-43.064974,-22.9299009993223
RES_1842,3303302,Niterói,Municipal total,523,256,0,-43.063261,-22.9200369993225
RES_1843,3303302,Niterói,Municipal total,899,449,0,-43.0633,-22.9136599993227
RES_1844,3303302,Niterói,Municipal total,345,142,0,-43.057472,-22.9089769993228
RES_1845,3303302,Niterói,Municipal total,542,263,0,-43.051391,-22.9183579993226
RES_1846,3303302,Niterói,Municipal total,737,323,0,-43.055941,-22.9102779993228
RES_1847,3303302,Niterói,Municipal total,197,93,0,-43.050079,-22.9177279993226
RES_1848,3303302,Niterói,Municipal total,356,164,0,-43.049603,-22.9092259993228
RES_1849,3303302,Niterói,Municipal total,1726,780,0,-43.052363,-22.9093189993228
RES_1850,3303302,Niterói,Municipal total,922,420,0,-43.050219,-22.9140759993227
RES_1851,3303302,Niterói,Municipal total,2061,951,0,-43.051788,-22.9119139993227
RES_1852,3303302,Niterói,Municipal total,458,197,0,-43.048865,-22.9137299993227
RES_1853,3303302,Niterói,Municipal total,576,268,0,-43.057272,-22.9101879993228
RES_1854,3303302,Niterói,Municipal total,469,229,0,-43.062455,-22.9126129993227
RES_1855,3303302,Niterói,Municipal total,560,235,0,-43.074424,-22.8883199993233
RES_1856,3303302,Niterói,Municipal total,794,338,0,-43.066904,-22.8928589993232
RES_1857,3303302,Niterói,Municipal total,2143,963,0,-43.068755,-22.8869999993233
RES_1858,3303302,Niterói,Municipal total,474,222,0,-43.065285,-22.8917609993232
RES_1859,3303302,Niterói,Municipal total,1893,856,0,-43.062527,-22.8859779993233
RES_1860,3303302,Niterói,Municipal total,494,201,0,-43.064359,-22.8833939993234
RES_1861,3303302,Niterói,Municipal total,250,125,0,-43.05612,-22.8931859993232
RES_1862,3303302,Niterói,Municipal total,83,36,0,-43.054164,-22.8871619993233
RES_1863,3303302,Niterói,Municipal total,416,197,0,-43.054525,-22.8923269993232
RES_1864,3303302,Niterói,Municipal total,349,165,0,-43.057044,-22.8924349993232
RES_1865,3303302,Niterói,Municipal total,59,26,0,-43.071409,-22.8848939993234
RES_1866,3303302,Niterói,Municipal total,455,208,0,-43.064793,-22.8845079993233
RES_1867,3303302,Niterói,Municipal total,129,61,0,-43.075882,-22.8904329993232
RES_1868,3303302,Niterói,Municipal total,358,161,0,-43.062996,-22.8871079993233
RES_1869,3303302,Niterói,Municipal total,343,150,0,-43.129299,-22.8848369993234
RES_1870,3303302,Niterói,Municipal total,2599,1186,0,-43.121514,-22.8947129993231
RES_1871,3303302,Niterói,Municipal total,4348,2025,0,-43.122367,-22.8882029993233
RES_1872,3303302,Niterói,Municipal total,4072,1853,0,-43.117433,-22.8944419993231
RES_1873,3303302,Niterói,Municipal total,3492,1575,0,-43.118473,-22.8894099993233
RES_1874,3303302,Niterói,Municipal total,1028,535,0,-43.119253,-22.8843309993234
RES_1875,3303302,Niterói,Municipal total,1023,514,0,-43.112059,-22.8966939993231
RES_1876,3303302,Niterói,Municipal total,1033,484,0,-43.116542,-22.8969089993231
