id,municipality_code,population,cnefe_matched,dwelling_units,geo_level,old_lon,old_lat,lon,lat
RES_0083,3300456,4223,True,1663,1.0,-43.4086512,-22.732916799999998,-43.407864,-22.7322499993269
RES_0084,3300456,3724,True,1442,1.0,-43.408091999999996,-22.7264122,-43.407567,-22.726185999327
RES_0085,3300456,379,True,136,1.0,-43.40288852229792,-22.729049599999996,-43.40301,-22.729023999327
RES_0086,3300456,1112,True,463,1.0,-43.402792263415336,-22.726637949999997,-43.402312,-22.727633999327
RES_0087,3300456,740,True,303,1.0,-43.41227211885392,-22.732716700000005,-43.412284,-22.7332869993268
RES_0088,3300456,2454,True,968,1.0,-43.40383913533014,-22.733588649999998,-43.404006,-22.7341749993268
RES_0089,3300456,917,True,347,1.0,-43.40030445,-22.73187935,-43.400449,-22.7335859993268
RES_0090,3300456,669,True,293,1.0,-43.40657159236059,-22.731561349999996,-43.406974,-22.7310079993269
RES_0091,3300456,491,True,191,1.0,-43.42989972148693,-22.7308125,-43.42983,-22.7306909993269
RES_0092,3300456,4349,True,1540,1.0,-43.42999008483264,-22.72557345,-43.429516,-22.726243999327
RES_0093,3300456,535,True,234,1.0,-43.427335102890694,-22.7197469,-43.427124,-22.7193739993272
RES_0094,3300456,2156,True,761,1.0,-43.4246165,-22.730376549999995,-43.424553,-22.7302629993269
RES_0095,3300456,2176,True,802,1.0,-43.42619312019608,-22.726955999999994,-43.424803,-22.727144999327
RES_0096,3300456,174,True,82,1.0,-43.42701647865485,-22.71634695,-43.427093,-22.7162629993272
RES_0097,3300456,3384,True,1233,1.0,-43.420465,-22.7251901,-43.421218,-22.725532999327
RES_0098,3300456,4158,True,1418,1.0,-43.42248395,-22.718558449999996,-43.422502,-22.7180079993272
RES_0099,3300456,2602,True,1013,1.0,-43.42000125,-22.710667299999997,-43.421159,-22.7117139993273
RES_0100,3300456,543,True,219,1.0,-43.421007454190075,-22.707120500000002,-43.421113,-22.7070709993274
RES_0101,3300456,2040,True,754,1.0,-43.4162549,-22.724620350000002,-43.415683,-22.7240359993271
RES_0102,3300456,3452,True,1391,1.0,-43.41545635026996,-22.719194849999994,-43.414226,-22.7185559993272
RES_0103,3300456,1840,True,802,1.0,-43.41531115000001,-22.710920349999995,-43.41466,-22.7105139993274
RES_0104,3300456,2156,True,807,1.0,-43.417008249999995,-22.705350599999992,-43.416739,-22.7045669993275
RES_0105,3300456,1515,True,643,1.0,-43.40643755469807,-22.718324250000002,-43.408239,-22.7177219993272
RES_0106,3300456,694,True,291,1.0,-43.40520123551387,-22.713046199999994,-43.405377,-22.7130859993273
RES_0107,3300456,1080,True,386,1.0,-43.40809408842327,-22.718577500000002,-43.408328,-22.7189509993272
RES_0108,3300456,1637,True,614,1.0,-43.36626033570887,-22.7602938,-43.365416,-22.7598569993262
RES_0109,3300456,640,True,263,1.0,-43.365801375398284,-22.75677115,-43.365626,-22.7566459993263
RES_0110,3300456,732,True,273,1.0,-43.36330941755441,-22.760920750000004,-43.363099,-22.7598649993262
RES_0111,3300456,2427,True,558,1.0,-43.3633393,-22.75345435,-43.362901,-22.7539299993264
RES_0112,3300456,367,True,139,1.0,-43.36200975,-22.743131500000004,-43.362036,-22.7430319993266
RES_0113,3300456,505,True,204,1.0,-43.35933740805133,-22.7407313,-43.359375,-22.7408719993267
RES_0114,3300456,233,True,84,1.0,-43.35584658912386,-22.7462796,-43.35604,-22.7466889993265
RES_0115,3300456,144,True,74,1.0,-43.35799955,-22.742201950000002,-43.358004,-22.7418629993266
RES_0116,3300456,657,True,252,1.0,-43.356071400000005,-22.7451017,-43.356017,-22.7447129993266
RES_0117,3300456,533,True,217,1.0,-43.365387136608504,-22.754531150000002,-43.364594,-22.7542719993264
RES_0118,3300456,609,True,231,1.0,-43.363725900000006,-22.75611755,-43.36403,-22.7560909993263
RES_0119,3300456,1126,True,328,1.0,-43.38210044244742,-22.758630700000005,-43.381982,-22.7585779993263
RES_0120,3300456,2500,True,518,1.0,-43.3815162,-22.75430015,-43.381897,-22.7541709993264
RES_0121,3300456,3958,True,1128,1.0,-43.37664793116802,-22.7580205,-43.376139,-22.7582059993263
RES_0122,3300456,4307,True,1550,1.0,-43.375519625730334,-22.7559439,-43.37497,-22.7537629993264
RES_0123,3300456,1658,True,486,1.0,-43.374666000000005,-22.746301449999997,-43.374045,-22.7470599993265
RES_0124,3300456,2534,True,906,1.0,-43.36877600447696,-22.759932399999997,-43.369212,-22.7597829993262
RES_0125,3300456,3954,True,1433,1.0,-43.36822205786599,-22.752571349999997,-43.368446,-22.7535349993264
RES_0126,3300456,463,True,182,1.0,-43.3694335,-22.746936649999995,-43.369921,-22.7467029993265
RES_0127,3300456,512,True,191,1.0,-43.37120288132911,-22.7434484,-43.371483,-22.7429689993266
RES_0128,3300456,773,True,351,1.0,-43.37410815,-22.750690150000004,-43.373367,-22.7508099993264
RES_0129,3300456,4373,True,1703,1.0,-43.39771415388293,-22.761094549999996,-43.397785,-22.7597119993262
RES_0130,3300456,2654,True,1241,1.0,-43.39611773018176,-22.754349050000002,-43.396509,-22.7553319993263
RES_0131,3300456,1038,True,336,1.0,-43.39262673504932,-22.758955649999997,-43.393116,-22.7583979993263
RES_0132,3300456,1722,True,794,1.0,-43.39240213974037,-22.755517849999997,-43.393173,-22.7552289993263
RES_0133,3300456,3276,True,1602,1.0,-43.38978445,-22.754165400000005,-43.389574,-22.7529539993264
RES_0134,3300456,5178,True,2226,1.0,-43.38930439947872,-22.74872,-43.389854,-22.7472179993265
RES_0135,3300456,646,True,305,1.0,-43.387673196050166,-22.742610550000002,-43.388641,-22.7424949993266
RES_0136,3300456,2211,True,915,1.0,-43.3846878297619,-22.746003599999998,-43.384509,-22.7470409993265
RES_0137,3300456,2056,True,729,1.0,-43.3849248,-22.741401750000005,-43.38589,-22.7420679993266
RES_0138,3300456,4098,True,1171,2.0,-43.38176443658958,-22.7383483,-43.382267,-22.7383239993267
RES_0139,3300456,1334,True,516,1.0,-43.382668161856614,-22.73443125,-43.381324,-22.7343699993268
RES_0140,3300456,410,True,183,1.0,-43.37954151126894,-22.737632650000002,-43.379542,-22.7376279993267
RES_0141,3300456,591,True,217,1.0,-43.3772118,-22.735059600000003,-43.377186,-22.7351519993268
RES_0142,3300456,698,True,266,1.0,-43.379423599999996,-22.736288249999994,-43.379592,-22.7363719993268
RES_0143,3300456,1175,True,433,1.0,-43.38102891524151,-22.7439047,-43.381985,-22.7436609993266
RES_0144,3300456,678,False,0,,-43.376936799999996,-22.74398195,-43.376936799999996,-22.74398195
RES_0145,3300456,4948,True,1886,1.0,-43.37730552236461,-22.738791250000002,-43.376146,-22.7392419993267
RES_0146,3300456,2784,True,1135,1.0,-43.37647629069579,-22.73158614999999,-43.376551,-22.7320479993269
RES_0147,3300456,934,True,368,1.0,-43.37298021875,-22.727409749999993,-43.373139,-22.727382999327
RES_0148,3300456,1800,True,804,1.0,-43.36591206847973,-22.74074505,-43.366294,-22.7388789993267
RES_0149,3300456,1473,True,642,1.0,-43.36797708580414,-22.73509885,-43.36741,-22.7341889993268
RES_0150,3300456,2728,True,1328,1.0,-43.360280110971566,-22.736808949999997,-43.360665,-22.7378979993267
RES_0151,3300456,4175,True,2043,1.0,-43.36053824124126,-22.732518399999996,-43.360268,-22.7329549993268
RES_0152,3300456,1491,True,717,1.0,-43.35271955,-22.741194450000002,-43.353581,-22.7404179993267
RES_0153,3300456,2004,True,1024,1.0,-43.35451750936958,-22.7327528,-43.354121,-22.7339809993268
RES_0154,3300456,323,True,120,1.0,-43.373179949999994,-22.730381799999996,-43.373155,-22.7302819993269
RES_0155,3300456,822,True,313,1.0,-43.37124475,-22.729488250000003,-43.370806,-22.7303499993269
RES_0156,3300456,692,True,263,1.0,-43.37475594168612,-22.72695675,-43.374785,-22.726869999327
RES_0157,3300456,304,True,107,1.0,-43.37446235,-22.7403749,-43.374408,-22.7404689993267
RES_0158,3300456,754,True,332,1.0,-43.36712635,-22.732235800000005,-43.367089,-22.7321509993269
RES_0159,3300456,2105,True,983,1.0,-43.360871279673695,-22.758679299999997,-43.359149,-22.7592129993262
RES_0160,3300456,2696,True,1246,1.0,-43.35922085,-22.754846349999994,-43.359258,-22.7554349993263
RES_0161,3300456,1147,True,490,1.0,-43.35481484583975,-22.758731749999995,-43.354032,-22.7583639993263
RES_0162,3300456,4708,True,1972,1.0,-43.35121775151009,-22.753994150000004,-43.351751,-22.7539719993264
RES_0163,3300456,6562,True,2551,1.0,-43.34644104231688,-22.75249465,-43.346551,-22.7519559993264
RES_0164,3300456,952,True,352,2.0,-43.34461469267012,-22.74992905,-43.344528,-22.7498199993265
RES_0165,3300456,366,False,0,,-43.33817915,-22.75116895,-43.33817915,-22.75116895
RES_0166,3300456,462,True,204,1.0,-43.333293325194134,-22.7546333,-43.33306,-22.7547159993264
RES_0167,3300456,153,True,60,1.0,-43.33570970070457,-22.749832199999997,-43.336429,-22.7496989993265
RES_0168,3300456,481,False,0,,-43.331389200000004,-22.754329949999992,-43.331389200000004,-22.754329949999992
RES_0169,3300456,368,True,169,1.0,-43.358941949999995,-22.75197225,-43.35903,-22.7520679993264
RES_0170,3300456,1164,True,482,1.0,-43.3556112,-22.751145449999996,-43.355538,-22.7511889993264
RES_0171,3300456,2821,True,1229,1.0,-43.3528482,-22.746655899999997,-43.352556,-22.7476259993265
RES_0172,3300456,2698,True,1214,1.0,-43.342723820223746,-22.7469265,-43.343956,-22.7466949993265
RES_0173,3300456,2731,True,1325,1.0,-43.34575227375817,-22.73935495,-43.345617,-22.7397849993267
RES_0174,3300456,1427,True,364,1.0,-43.337979674686736,-22.7473929,-43.338435,-22.7469769993265
RES_0175,3300456,1206,True,481,1.0,-43.338816358034066,-22.742200899999997,-43.338232,-22.7413769993266
RES_0176,3300456,558,True,210,1.0,-43.33161597345422,-22.743817500000002,-43.331769,-22.7437869993266
RES_0177,3300456,324,True,145,1.0,-43.3503125,-22.7427414,-43.349613,-22.7428469993266
RES_0178,3300456,322,True,166,1.0,-43.3480563628876,-22.74354055,-43.348754,-22.7427209993266
RES_0179,3300456,846,True,371,1.0,-43.34169555,-22.740956499999996,-43.341274,-22.7407329993267
RES_0180,3300456,503,True,219,1.0,-43.33971975,-22.740732449999996,-43.339614,-22.7407109993267
RES_0181,3300456,523,True,205,1.0,-43.33285247318494,-22.742762199999998,-43.332799,-22.7425819993266
RES_0182,3300456,3425,True,1353,1.0,-43.33543195,-22.741366699999993,-43.334915,-22.7415289993267
RES_0183,3300456,210,False,0,,-43.33507623364535,-22.74355295,-43.33507623364535,-22.74355295
RES_0184,3300456,1887,True,831,1.0,-43.34388480952947,-22.735602750000005,-43.344855,-22.7361609993268
RES_0185,3300456,3694,True,1602,1.0,-43.34459792710089,-22.73323155,-43.344514,-22.7334679993268
RES_0186,3300456,2359,True,1011,1.0,-43.33616254624651,-22.736351949999996,-43.335296,-22.7377629993267
RES_0187,3300456,5033,True,2065,1.0,-43.33553934145014,-22.732403950000002,-43.336115,-22.7319449993269
RES_0188,3300456,663,True,281,1.0,-43.3395001,-22.728027899999994,-43.339576,-22.728127999327
RES_0189,3300456,2219,True,1003,1.0,-43.33105214932942,-22.73973315,-43.33094,-22.7389909993267
RES_0190,3300456,2436,True,1000,1.0,-43.33102885,-22.730386700000004,-43.330214,-22.7310679993269
RES_0191,3300456,330,True,154,1.0,-43.33262865282988,-22.728043049999993,-43.332612,-22.727879999327
RES_0192,3300456,391,True,179,1.0,-43.34114418917661,-22.737737799999998,-43.341285,-22.7377509993267
RES_0193,3300456,614,True,294,1.0,-43.33945842463592,-22.738650749999998,-43.339298,-22.7383639993267
RES_0194,3300456,556,True,230,1.0,-43.331057200000004,-22.734371299999992,-43.331186,-22.7346139993268
RES_0195,3300456,3029,True,1265,1.0,-43.33636149730786,-22.724830499999996,-43.335028,-22.7243149993271
RES_0196,3300456,457,True,194,1.0,-43.3340889801728,-22.72092995,-43.333887,-22.7209989993271
RES_0197,3300456,2606,True,1150,1.0,-43.329960012121205,-22.7228418,-43.330843,-22.7234339993271
RES_0198,3300456,4071,True,1722,1.0,-43.329519508148124,-22.717956949999998,-43.328774,-22.7189359993272
RES_0199,3300456,485,True,254,1.0,-43.3232227,-22.714347099999998,-43.323717,-22.7154259993273
RES_0200,3300456,140,True,63,1.0,-43.328422503002784,-22.72397455,-43.328355,-22.724179999327
RES_0201,3300456,1787,True,645,1.0,-43.33704982780411,-22.7228158,-43.337434,-22.7222329993271
RES_0202,3300456,956,True,420,1.0,-43.33511628226795,-22.714837149999997,-43.334592,-22.7151169993273
RES_0203,3300456,2376,True,1012,1.0,-43.3349350988708,-22.711882850000002,-43.334552,-22.7117469993273
RES_0204,3300456,842,True,275,1.0,-43.331911989035085,-22.717050149999995,-43.332113,-22.7169759993272
RES_0205,3300456,6443,True,2779,1.0,-43.32978931415197,-22.710238699999994,-43.329457,-22.7104479993274
RES_0206,3300456,437,True,193,1.0,-43.32485015,-22.712419800000003,-43.324862,-22.7121839993273
RES_0207,3300456,1080,True,458,1.0,-43.32503165,-22.710980049999996,-43.325071,-22.7108509993274
RES_0208,3300456,355,True,143,3.0,-43.351925907762556,-22.7094187,-43.352365,-22.7097749993274
RES_0209,3300456,2960,True,1273,1.0,-43.343295499693255,-22.709270899999996,-43.343793,-22.7099449993274
RES_0210,3300456,2367,True,1091,1.0,-43.341780197735346,-22.70479065,-43.34216,-22.7048249993275
RES_0211,3300456,72,True,32,1.0,-43.34480783797578,-22.697902850000006,-43.342998,-22.6972789993277
RES_0212,3300456,4769,True,1913,1.0,-43.3376641,-22.70982825,-43.338122,-22.7097889993274
RES_0213,3300456,6021,True,2525,1.0,-43.337196250000005,-22.703102650000005,-43.337524,-22.7035819993275
RES_0214,3300456,1599,True,637,1.0,-43.33145332362311,-22.70416655,-43.331785,-22.7044859993275
RES_0215,3300456,852,True,258,1.0,-43.34309305,-22.701927599999998,-43.343594,-22.7015969993276
RES_0216,3300456,276,True,141,1.0,-43.345423858034295,-22.705789949999996,-43.345321,-22.7057119993275
RES_0217,3300456,21,False,0,,-43.337651050000005,-22.700939149999996,-43.337651050000005,-22.700939149999996
RES_0218,3300456,158,True,46,1.0,-43.339031752627356,-22.699228899999994,-43.338501,-22.6996699993276
RES_0219,3300456,244,False,0,,-43.33137685,-22.701716150000003,-43.33137685,-22.701716150000003
RES_0220,3300456,1367,True,565,1.0,-43.35116538704908,-22.725420599999996,-43.349897,-22.724689999327
RES_0221,3300456,3899,True,1521,2.0,-43.35134376428853,-22.71990449999999,-43.350759,-22.7197559993272
RES_0222,3300456,201,True,86,1.0,-43.34800735,-22.72905625,-43.348264,-22.7289779993269
RES_0223,3300456,5398,True,2233,1.0,-43.34559985,-22.725337199999995,-43.344526,-22.7239269993271
RES_0224,3300456,2243,True,974,1.0,-43.345084136842104,-22.7198184,-43.344882,-22.7177439993272
RES_0225,3300456,528,True,241,1.0,-43.3440645,-22.712867599999996,-43.344144,-22.7127949993273
RES_0226,3300456,921,True,420,1.0,-43.33929255,-22.721271199999997,-43.340047,-22.7226789993271
RES_0227,3300456,2618,True,1079,1.0,-43.3371796,-22.718988349999997,-43.337561,-22.7187409993272
RES_0228,3300456,913,True,322,1.0,-43.342245178527605,-22.728012399999994,-43.342796,-22.727431999327
RES_0229,3300456,343,True,135,1.0,-43.34686077850162,-22.7285914,-43.347053,-22.7286159993269
RES_0230,3300456,165,True,68,1.0,-43.346527300000005,-22.727461400000003,-43.346806,-22.727596999327
RES_0231,3300456,1726,True,648,1.0,-43.367278850000005,-22.719364050000003,-43.366457,-22.7194269993272
RES_0232,3300456,12,True,21,1.0,-43.365583550000004,-22.711610299999997,-43.364764,-22.7159899993272
RES_0233,3300456,110,True,61,1.0,-43.3693619,-22.696744000000002,-43.364968,-22.6944609993277
RES_0234,3300456,2909,True,1184,1.0,-43.359427,-22.721958900000004,-43.359859,-22.7231809993271
RES_0235,3300456,2676,True,1074,1.0,-43.358463799999996,-22.718310799999998,-43.359471,-22.7184939993272
RES_0236,3300456,509,True,195,1.0,-43.357989181179775,-22.707604349999997,-43.356372,-22.7088969993274
RES_0237,3300456,1405,True,629,1.0,-43.35232463488509,-22.7311086,-43.352048,-22.7304689993269
RES_0238,3300456,2279,True,963,1.0,-43.35274591487442,-22.725744650000003,-43.353328,-22.725390999327
RES_0239,3300456,2438,True,837,1.0,-43.35401362723988,-22.7148202,-43.353708,-22.7170309993272
RES_0240,3300456,2202,True,823,1.0,-43.35226992193878,-22.71111025,-43.351788,-22.7119039993273
RES_0241,3300456,564,True,265,1.0,-43.348350559641176,-22.731348150000002,-43.348274,-22.7311549993269
RES_0242,3300456,311,True,156,1.0,-43.34722877391383,-22.712466999999997,-43.347239,-22.7122679993273
RES_0243,3300456,423,True,176,1.0,-43.350408242777995,-22.728610849999995,-43.350301,-22.728599999327
RES_0244,3300456,773,True,347,1.0,-43.35232715,-22.727911,-43.352508,-22.727960999327
RES_0245,3300456,2878,True,1128,1.0,-43.381178914522195,-22.718467699999998,-43.381357,-22.7185189993272
RES_0246,3300456,2873,True,1211,1.0,-43.37709546180986,-22.72258625,-43.376058,-22.7234779993271
RES_0247,3300456,3966,True,1700,1.0,-43.3758237,-22.7163478,-43.37759,-22.7179779993272
RES_0248,3300456,894,True,342,1.0,-43.37816115,-22.712773849999998,-43.377474,-22.7134009993273
RES_0249,3300456,3922,True,1667,1.0,-43.36772879258818,-22.724294549999996,-43.368942,-22.724747999327
RES_0250,3300456,1043,True,440,1.0,-43.359464351418396,-22.729244450000003,-43.359364,-22.7293509993269
RES_0251,3300456,2318,True,945,1.0,-43.3613765077957,-22.725902149999996,-43.361341,-22.725828999327
RES_0252,3300456,496,True,189,1.0,-43.3664811,-22.730627349999992,-43.366621,-22.7304199993269
RES_0253,3300456,1145,True,482,1.0,-43.366063213510635,-22.72491734999999,-43.365852,-22.725808999327
RES_0254,3300456,732,True,257,1.0,-43.373547931155514,-22.721904549999998,-43.373442,-22.7220109993271
RES_0255,3300456,503,True,182,3.0,-43.373309899999995,-22.719746649999998,-43.373323,-22.7201209993272
RES_0256,3300456,414,True,171,1.0,-43.371234397958716,-22.721974399999986,-43.371786,-22.7220449993271
RES_0257,3300456,749,True,311,1.0,-43.37050112543949,-22.720780499999996,-43.371177,-22.7204679993271
RES_0258,3300456,1022,True,408,1.0,-43.38152365465325,-22.731319,-43.382427,-22.7307689993269
RES_0259,3300456,5544,True,2215,1.0,-43.38378188321326,-22.724082599999996,-43.383013,-22.725421999327
RES_0260,3300456,903,True,372,1.0,-43.3780743677954,-22.72654905,-43.378389,-22.726863999327
RES_0261,3300456,685,True,259,1.0,-43.379337050000004,-22.7284769,-43.379443,-22.728449999327
RES_0262,3300456,1708,True,659,1.0,-43.38779135,-22.732574399999997,-43.387907,-22.7322179993269
RES_0263,3300456,1873,True,687,1.0,-43.38510357515684,-22.729939350000002,-43.385971,-22.7306189993269
RES_0264,3300456,1241,True,467,1.0,-43.42723445098321,-22.71244924999999,-43.427322,-22.7105059993274
RES_0265,3300456,914,True,334,1.0,-43.4285517,-22.704973149999997,-43.429047,-22.7054459993275
RES_0266,3300456,2158,True,773,1.0,-43.42646587827505,-22.710054999999997,-43.424764,-22.7110299993274
RES_0267,3300456,3329,True,1279,1.0,-43.42319430403481,-22.70546975,-43.423605,-22.7058479993275
RES_0268,3300456,1308,True,516,1.0,-43.41804107048756,-22.70236835,-43.416489,-22.7019309993276
RES_0269,3300456,558,True,219,1.0,-43.429706949999996,-22.703122599999997,-43.429788,-22.7031019993275
RES_0270,3300456,971,True,363,1.0,-43.42264410070753,-22.703964799999994,-43.423338,-22.7039379993275
RES_0271,3300456,151,True,58,1.0,-43.41515925601695,-22.700156800000002,-43.41534,-22.6996529993276
RES_0272,3300456,790,True,302,1.0,-43.423916399999996,-22.7106249,-43.424172,-22.7103519993274
RES_0273,3300456,271,True,153,1.0,-43.42924824927312,-22.703588100000005,-43.429421,-22.7037439993275
RES_0274,3300803,215,True,127,1.0,-42.89242227737881,-22.6104672,-42.892239,-22.6098639993297
RES_0275,3300803,121,True,70,1.0,-42.88770109756871,-22.606461849999995,-42.886146,-22.6046429993298
RES_0276,3300803,172,True,98,1.0,-42.873770989037894,-22.615866149999995,-42.873673,-22.6157859993296
RES_0277,3300803,360,True,196,1.0,-42.8701339,-22.58679825,-42.869718,-22.5870129993302
RES_0278,3300803,160,True,97,1.0,-42.853837999999996,-22.573919800000002,-42.852607,-22.5729469993306
RES_0279,3300803,92,True,56,1.0,-42.849735100000004,-22.601612849999995,-42.850792,-22.6021889993299
RES_0280,3300803,185,True,80,1.0,-42.83401585572726,-22.626816750000003,-42.833287,-22.6266749993293
RES_0281,3300803,92,True,79,1.0,-42.832491171634516,-22.6053384,-42.832589,-22.6053119993298
RES_0282,3300803,121,True,45,1.0,-42.8330484,-22.582671749999996,-42.833063,-22.5765159993305
RES_0283,3300803,18,True,13,1.0,-42.820457578290764,-22.576858299999998,-42.820368,-22.5765999993305
RES_0284,3301702,2565,True,1194,1.0,-43.29366603471303,-22.797195649999995,-43.293998,-22.7964339993254
RES_0285,3301702,5341,True,2548,1.0,-43.29655309696264,-22.78908765,-43.296455,-22.7887329993256
RES_0286,3301702,1402,True,634,1.0,-43.296421677417015,-22.785002099999996,-43.296173,-22.7853619993256
RES_0287,3301702,906,True,352,1.0,-43.28554327484528,-22.8054285,-43.285587,-22.8056589993252
RES_0288,3301702,3072,True,1505,1.0,-43.2913076,-22.795032999999997,-43.290955,-22.7949729993254
RES_0289,3301702,5460,True,2411,1.0,-43.2909468304296,-22.790572749999995,-43.291109,-22.7898799993255
RES_0290,3301702,4471,True,2034,1.0,-43.28965235,-22.78091715,-43.290809,-22.7819689993257
RES_0291,3301702,334,True,156,2.0,-43.28684045,-22.77732965,-43.287242,-22.7772479993258
RES_0292,3301702,5262,True,2017,1.0,-43.28191943680431,-22.8054209,-43.281949,-22.8056249993252
RES_0293,3301702,720,True,330,1.0,-43.28644347985778,-22.782538149999997,-43.286376,-22.7829789993257
RES_0294,3301702,443,True,190,1.0,-43.286565970482755,-22.803927999999996,-43.286904,-22.8038569993252
RES_0295,3301702,1848,True,765,1.0,-43.2803651,-22.8041228,-43.279825,-22.8043219993252
RES_0296,3301702,2730,True,1178,1.0,-43.2860285,-22.796253149999995,-43.286837,-22.7965529993254
RES_0297,3301702,5296,True,2182,1.0,-43.29565707523468,-22.7871131,-43.29573,-22.7872969993256
RES_0298,3301702,1326,True,639,2.0,-43.30205155,-22.795747799999997,-43.302928,-22.7944179993254
RES_0299,3301702,5116,True,2544,1.0,-43.30419085,-22.78915655,-43.304295,-22.7891559993256
RES_0300,3301702,2678,True,1529,1.0,-43.30281659781643,-22.78312995,-43.303241,-22.7839519993257
RES_0301,3301702,1852,True,977,1.0,-43.298295404036864,-22.794126149999997,-43.297777,-22.7944569993254
RES_0302,3301702,1825,True,879,1.0,-43.298315450000004,-22.79097965,-43.297975,-22.7904629993255
RES_0303,3301702,1524,True,744,1.0,-43.29978353298865,-22.78372715,-43.300288,-22.7831699993257
RES_0304,3301702,1253,True,673,1.0,-43.317267832417585,-22.787502900000003,-43.317726,-22.7871259993256
RES_0305,3301702,2760,True,1649,1.0,-43.31383120379854,-22.78860265,-43.313573,-22.7893189993256
RES_0306,3301702,6966,True,3577,1.0,-43.31366380090759,-22.7819226,-43.312976,-22.7827469993257
RES_0307,3301702,1573,True,505,1.0,-43.30773844841662,-22.797752199999994,-43.308062,-22.7974259993253
RES_0308,3301702,566,True,386,1.0,-43.3066633,-22.790584099999997,-43.308014,-22.7909389993255
RES_0309,3301702,2362,True,1264,1.0,-43.30712786656672,-22.78245115,-43.306107,-22.7827769993257
RES_0310,3301702,4709,True,1731,1.0,-43.31051454963574,-22.795315100000003,-43.309893,-22.7958229993254
RES_0311,3301702,1995,True,689,1.0,-43.30700240413729,-22.794967999999997,-43.307865,-22.7945029993254
RES_0312,3301702,363,True,156,1.0,-43.30787738019441,-22.794880699999997,-43.307866,-22.7948059993254
RES_0313,3301702,4413,True,1955,1.0,-43.326971473525646,-22.796832299999995,-43.327185,-22.7958519993254
RES_0314,3301702,4154,True,1928,1.0,-43.3266838,-22.7897295,-43.326822,-22.7896489993255
RES_0315,3301702,2116,True,933,1.0,-43.3258064789826,-22.784819300000002,-43.326705,-22.7852019993256
RES_0316,3301702,7551,True,3190,1.0,-43.32218245502273,-22.797584199999996,-43.322144,-22.7975469993254
RES_0317,3301702,8246,True,3868,1.0,-43.32032972454857,-22.791084999999995,-43.320443,-22.7902099993255
RES_0318,3301702,1255,True,559,1.0,-43.322601399999996,-22.7845187,-43.322358,-22.7845919993257
RES_0319,3301702,1945,True,709,1.0,-43.31482722443946,-22.797093949999997,-43.314819,-22.7973049993254
RES_0320,3301702,872,True,385,1.0,-43.31489444725994,-22.7928302,-43.315203,-22.7922709993255
RES_0321,3301702,1359,True,491,1.0,-43.32799665,-22.800819699999998,-43.328776,-22.8010309993253
RES_0322,3301702,1714,True,688,1.0,-43.32680982033439,-22.7997785,-43.327312,-22.7998219993253
RES_0323,3301702,944,True,447,1.0,-43.316570030919394,-22.795025499999998,-43.316869,-22.7948279993254
RES_0324,3301702,3166,True,1453,1.0,-43.313336401007675,-22.7948177,-43.313911,-22.7946999993254
RES_0325,3301702,2620,True,1145,1.0,-43.3260656,-22.782205399999995,-43.326492,-22.7819089993257
RES_0326,3301702,1583,True,673,1.0,-43.32662485,-22.777182299999996,-43.326992,-22.7776829993258
RES_0327,3301702,5690,True,2520,1.0,-43.320464349999995,-22.7823779,-43.319988,-22.7815969993257
RES_0328,3301702,2447,True,964,1.0,-43.3197281,-22.776852449999993,-43.319866,-22.7772259993258
RES_0329,3301702,390,True,191,1.0,-43.31648159697093,-22.78088785,-43.316799,-22.7809209993257
RES_0330,3301702,334,True,134,1.0,-43.3240505,-22.778772250000003,-43.323893,-22.7786009993258
RES_0331,3301702,1382,True,606,1.0,-43.318795347971296,-22.775573900000005,-43.319002,-22.7749399993259
RES_0332,3301702,1264,True,535,1.0,-43.320406500000004,-22.778908899999998,-43.32116,-22.7787229993258
RES_0333,3301702,2326,True,853,1.0,-43.321319343294036,-22.777605949999995,-43.320575,-22.7776819993258
RES_0334,3301702,357,True,165,1.0,-43.316863149999996,-22.777028249999994,-43.317118,-22.7771829993258
RES_0335,3301702,10253,True,4401,3.0,-43.312314676589,-22.775136250000003,-43.312912,-22.7754059993259
RES_0336,3301702,2150,True,864,1.0,-43.31217274594629,-22.768326100000003,-43.311135,-22.768879999326
RES_0337,3301702,1077,True,487,1.0,-43.308572043775484,-22.772374449999997,-43.308119,-22.7725859993259
RES_0338,3301702,2956,True,1386,1.0,-43.306980111445014,-22.766819150000003,-43.307226,-22.7673339993261
RES_0339,3301702,549,True,214,1.0,-43.31712058072034,-22.7721138,-43.317388,-22.7726769993259
RES_0340,3301702,1255,True,397,1.0,-43.32716473908421,-22.77470075,-43.327715,-22.7727319993259
RES_0341,3301702,4747,True,1774,1.0,-43.3264137,-22.766750800000004,-43.327034,-22.7673469993261
RES_0342,3301702,1925,True,794,1.0,-43.3268497125886,-22.761843250000002,-43.325924,-22.7626109993262
RES_0343,3301702,8068,True,3068,1.0,-43.322072899999995,-22.76683405,-43.321059,-22.7677369993261
RES_0344,3301702,6190,True,2862,1.0,-43.320206400000004,-22.760541999999994,-43.320658,-22.7611219993262
RES_0345,3301702,253,True,117,1.0,-43.317612350000005,-22.756725849999995,-43.317677,-22.7567589993263
RES_0346,3301702,2826,True,1164,1.0,-43.3132772,-22.7650267,-43.312584,-22.7655839993261
RES_0347,3301702,5119,True,2540,1.0,-43.3145521,-22.7613126,-43.314071,-22.7609109993262
