id,municipality_code,census_population,age_15_59_measured_or_suppression_proxy,census_municipal_employment_calibrated
RES_2106,3303302,266,163.0,125
RES_2107,3303302,94,48.0,37
RES_2108,3303302,262,170.0,130
RES_2109,3303302,476,220.0,168
RES_2110,3303302,3100,1684.0,1289
RES_2111,3303302,419,234.0,179
RES_2112,3303302,2322,1298.0,994
RES_2113,3303302,793,461.9892667874153,354
RES_2114,3303302,424,272.0,208
RES_2115,3303302,154,102.0,78
RES_2116,3303302,664,421.0,322
RES_2117,3303302,548,371.0,284
RES_2118,3303302,1780,1110.0,850
RES_2119,3303302,1939,1167.0,894
RES_2120,3303302,1080,652.0,499
RES_2121,3303302,1274,787.0,603
RES_2122,3303302,185,117.0,90
RES_2123,3303302,308,184.0,141
RES_2124,3303302,884,535.0,410
RES_2125,3303302,1285,811.0,621
RES_2126,3303302,459,307.0,235
RES_2127,3303302,362,234.0,179
RES_2128,3303302,477,312.0,239
RES_2129,3303302,486,313.0,240
RES_2130,3303302,569,359.0,275
RES_2131,3303302,259,162.0,124
RES_2132,3303302,273,170.0,130
RES_2133,3303302,1411,924.0,707
RES_2134,3303302,1800,1081.0,828
RES_2135,3303302,858,538.536191051184,412
RES_2136,3303302,132,87.0,67
RES_2137,3303302,241,164.0,126
RES_2138,3303302,2,1.2305628228349097,1
RES_2139,3303302,19,11.690346816931642,9
RES_2140,3303302,82,59.0,45
RES_2141,3303302,790,514.0,394
RES_2142,3303302,5,3.076407057087274,2
RES_2143,3303302,812,498.0,381
RES_2144,3303302,454,292.0,224
RES_2145,3303302,635,437.0,335
RES_2146,3303302,378,228.0,175
RES_2147,3303302,1577,985.0,754
RES_2148,3303302,243,154.38203528543636,118
RES_2149,3303302,349,215.0,165
RES_2150,3303302,314,190.4517340846582,146
RES_2151,3303302,435,303.0,232
RES_2152,3303302,344,209.0,160
RES_2153,3303302,29,17.84316093110619,14
RES_2154,3303302,398,249.0,191
RES_2155,3303302,241,148.0,113
RES_2156,3303302,70,43.06969879922184,33
RES_2157,3303302,25,15.382035285436372,12
RES_2158,3303302,670,421.3069698799222,323
RES_2159,3303302,480,309.0,237
RES_2160,3303302,123,87.0,67
RES_2161,3303302,1336,820.0,628
RES_2162,3303302,332,206.0,158
RES_2163,3303302,402,227.0,174
RES_2164,3303302,497,346.0,265
RES_2165,3303302,835,567.9222512913396,435
RES_2166,3303302,729,499.0,382
RES_2167,3303302,598,383.0,293
RES_2168,3303302,633,404.0,309
RES_2169,3303302,408,229.0,175
RES_2170,3303302,321,195.0,149
RES_2171,3303302,344,204.0,156
RES_2172,3303302,1183,722.0,553
RES_2173,3303302,633,401.0,307
RES_2174,3303302,498,292.0,224
RES_2175,3303302,1021,633.0,485
RES_2176,3303302,1080,641.0,491
RES_2177,3303302,824,451.0,345
RES_2178,3303302,229,151.0,116
RES_2179,3303302,1046,603.0,462
RES_2180,3303302,642,381.0,292
RES_2181,3303302,414,259.0,198
RES_2182,3303302,384,230.0,176
RES_2183,3303302,442,249.0,191
RES_2184,3303302,2842,1638.0,1254
RES_2185,3303302,2704,1609.0,1232
RES_2186,3303302,2409,1505.0,1152
RES_2187,3303302,1352,830.0,635
RES_2188,3303302,451,342.0,262
RES_2189,3303302,128,78.75602066143422,60
RES_2190,3303302,575,385.0,295
RES_2191,3303302,2548,1538.0,1178
RES_2192,3303302,2162,1363.0,1044
RES_2193,3303302,559,364.0,279
RES_2194,3303302,153,102.0,78
RES_2195,3303302,2738,1691.0,1295
RES_2196,3303302,533,319.0,244
RES_2197,3303302,756,464.0,355
RES_2198,3303302,10,6.152814114174548,5
RES_2199,3303302,639,352.0,269
RES_2200,3303302,521,305.0,234
RES_2201,3303500,2792,1818.0,1052
RES_2202,3303500,760,494.0,286
RES_2203,3303500,6538,4133.931190868349,2392
RES_2204,3303500,1317,806.4296140243357,467
RES_2205,3303500,3012,1830.8180207096436,1059
RES_2206,3303500,3469,2143.0,1240
RES_2207,3303500,2945,1840.0,1065
RES_2208,3303500,918,553.0,320
RES_2209,3303500,3256,1931.0,1117
RES_2210,3303500,583,359.0,208
RES_2211,3303500,216,138.0,80
RES_2212,3303500,1995,1180.0,683
RES_2213,3303500,1101,704.6971616807753,408
RES_2214,3303500,1258,780.0,451
RES_2215,3303500,309,198.91265943999693,115
RES_2216,3303500,557,330.0,191
RES_2217,3303500,1610,965.0,558
RES_2218,3303500,2830,1698.0,983
RES_2219,3303500,312,183.0,106
RES_2220,3303500,1922,1201.0,695
RES_2221,3303500,993,631.0,365
RES_2222,3303500,198,127.0,73
RES_2223,3303500,181,105.0,61
RES_2224,3303500,1631,1004.0,581
RES_2225,3303500,697,422.0,244
RES_2226,3303500,2377,1486.1742904201938,860
RES_2227,3303500,683,404.0,234
RES_2228,3303500,1475,938.0,543
RES_2229,3303500,176,117.0,68
RES_2230,3303500,1563,1004.0,581
RES_2231,3303500,1983,1266.0,733
RES_2232,3303500,3166,2079.0,1203
RES_2233,3303500,5170,3329.0,1926
RES_2234,3303500,1401,902.0,522
RES_2235,3303500,2358,1483.8990538935918,859
RES_2236,3303500,4465,2909.0,1683
RES_2237,3303500,2769,1705.0,987
RES_2238,3303500,948,592.0,343
RES_2239,3303500,2091,1351.0,782
RES_2240,3303500,345,207.0,120
RES_2241,3303500,4871,3055.0,1768
RES_2242,3303500,1594,936.0,542
RES_2243,3303500,2468,1515.0,877
RES_2244,3303500,102,59.0,34
RES_2245,3303500,196,132.0,76
RES_2246,3303500,764,485.0,281
RES_2247,3303500,1746,1144.0,662
RES_2248,3303500,4037,2604.0,1507
RES_2249,3303500,587,386.0,223
RES_2250,3303500,1118,689.0,399
RES_2251,3303500,726,464.0,268
RES_2252,3303500,1419,879.0,509
RES_2253,3303500,531,352.0,204
RES_2254,3303500,1122,713.0,413
RES_2255,3303500,1042,666.0,385
RES_2256,3303500,531,351.0,203
RES_2257,3303500,694,475.0,275
RES_2258,3303500,3919,2461.0,1424
RES_2259,3303500,430,276.0,160
RES_2260,3303500,550,322.0,186
RES_2261,3303500,982,609.0,352
RES_2262,3303500,2158,1382.0,800
RES_2263,3303500,356,217.0,126
RES_2264,3303500,5132,3310.0,1915
RES_2265,3303500,2048,1280.0,741
RES_2266,3303500,605,383.0,222
RES_2267,3303500,1910,1207.0,698
RES_2268,3303500,645,379.0,219
RES_2269,3303500,4970,3210.0,1857
RES_2270,3303500,447,270.0,156
RES_2271,3303500,1442,915.0,529
RES_2272,3303500,2165,1391.0,805
RES_2273,3303500,1613,1064.0,616
RES_2274,3303500,4879,3206.0,1855
RES_2275,3303500,994,655.0,379
RES_2276,3303500,802,629.0,364
RES_2277,3303500,3897,2468.0,1428
RES_2278,3303500,5316,3451.0,1997
RES_2279,3303500,1807,1161.0,672
RES_2280,3303500,821,549.0,318
RES_2281,3303500,782,578.0,334
RES_2282,3303500,6617,4407.0,2550
RES_2283,3303500,568,341.0,197
RES_2284,3303500,788,547.0,317
RES_2285,3303500,769,491.0,284
RES_2286,3303500,2249,1571.0,909
RES_2287,3303500,1349,837.0,484
RES_2288,3303500,1622,962.0,557
RES_2289,3303500,1713,1065.0,616
RES_2290,3303500,1939,1218.0,705
RES_2291,3303500,2120,1322.0,765
RES_2292,3303500,1497,943.0,546
RES_2293,3303500,453,290.0,168
RES_2294,3303500,4372,2735.0,1583
RES_2295,3303500,540,349.0,202
RES_2296,3303500,3295,2207.0,1277
RES_2297,3303500,719,436.0,252
RES_2298,3303500,7181,4555.0,2636
RES_2299,3303500,2229,1420.0,822
RES_2300,3303500,5563,3785.0,2190
RES_2301,3303500,361,228.0,132
RES_2302,3303500,701,448.0,259
RES_2303,3303500,3711,2459.0,1423
RES_2304,3303500,1806,1168.6926264986403,676
RES_2305,3303500,3722,2338.0,1353
RES_2306,3303500,2801,1821.0,1054
RES_2307,3303500,699,450.0,260
RES_2308,3303500,1859,1154.0,668
RES_2309,3303500,1103,719.0,416
RES_2310,3303500,518,332.0,192
RES_2311,3303500,466,320.0,185
RES_2312,3303500,1535,963.0,557
RES_2313,3303500,753,477.0,276
RES_2314,3303500,3524,2216.0,1282
RES_2315,3303500,1380,904.0,523
RES_2316,3303500,1614,1050.0,608
RES_2317,3303500,4207,2737.0,1584
RES_2318,3303500,5302,3362.0,1945
RES_2319,3303500,502,319.0,185
RES_2320,3303500,804,537.0,311
RES_2321,3303500,415,273.0,158
RES_2322,3303500,399,266.0,154
RES_2323,3303500,693,432.0,250
RES_2324,3303500,1329,803.0,465
RES_2325,3303500,5997,3917.0,2266
RES_2326,3303500,898,578.0,334
RES_2327,3303500,431,265.0,153
RES_2328,3303500,4570,2948.0,1706
RES_2329,3303500,2723,1704.0,986
RES_2330,3303500,668,424.0,245
RES_2331,3303500,180,133.0,77
RES_2332,3303500,2041,1315.0,761
RES_2333,3303500,548,345.0,200
RES_2334,3303500,646,409.0,237
RES_2335,3303500,1943,1230.0,712
RES_2336,3303500,1372,881.0,510
RES_2337,3303500,3259,2103.0,1217
RES_2338,3303500,7407,4776.0,2764
RES_2339,3303500,736,476.0,275
RES_2340,3303500,786,522.0,302
RES_2341,3303500,2639,1701.0,984
RES_2342,3303500,1113,724.0,419
RES_2343,3303500,284,182.0,105
RES_2344,3303500,459,322.0,186
RES_2345,3303500,243,160.12224052297597,93
RES_2346,3303500,458,279.0,161
RES_2347,3303500,3393,2180.0,1261
RES_2348,3303500,598,399.0,231
RES_2349,3303500,197,131.0,76
RES_2350,3303500,499,328.0,190
RES_2351,3303500,6468,4105.0,2375
RES_2352,3303500,3756,2350.0,1360
RES_2353,3303500,4350,2765.0,1600
RES_2354,3303500,3906,2405.0,1392
RES_2355,3303500,2070,1354.0,783
RES_2356,3303500,2382,1484.0,859
RES_2357,3303500,1771,1105.0,639
RES_2358,3303500,2534,1751.0,1013
RES_2359,3303500,4204,2716.0,1572
RES_2360,3303500,704,479.0,277
RES_2361,3303500,926,615.0,356
RES_2362,3303500,4607,3273.0,1894
RES_2363,3303500,1056,691.0,400
RES_2364,3303500,6833,4585.0,2653
RES_2365,3303500,787,529.0,306
RES_2366,3303500,845,522.0,302
RES_2367,3303500,565,356.0,206
RES_2368,3303500,1111,725.0,420
RES_2369,3303500,508,331.0,192
RES_2370,3303500,2675,1743.0,1009
RES_2371,3303500,173,108.0,62
RES_2372,3303500,795,506.0,293
RES_2373,3303500,665,405.0,234
RES_2374,3303500,3045,2074.0,1200
RES_2375,3303500,6886,4552.0,2634
RES_2376,3303500,3177,2064.0,1194
RES_2377,3303500,1215,785.0,454
RES_2378,3303500,2283,1486.0,860
RES_2379,3303500,674,430.0,249
RES_2380,3303500,1467,945.0,547
RES_2381,3303500,674,430.0,249
RES_2382,3303500,3729,2445.0,1415
RES_2383,3303500,4852,3059.0,1770
RES_2384,3303500,2098,1422.0,823
RES_2385,3303500,288,211.0,122
RES_2386,3303500,502,336.0,194
RES_2387,3303500,162,102.0,59
RES_2388,3303500,5429,3556.0,2058
RES_2389,3303500,716,463.0,268
RES_2390,3303500,3149,2141.0,1239
RES_2391,3303500,454,309.0,179
RES_2392,3303500,549,332.0,192
RES_2393,3303500,772,473.0,274
RES_2394,3303500,2774,1850.0,1070
RES_2395,3303500,817,550.0,318
RES_2396,3303500,4059,2697.0,1561
RES_2397,3303500,2429,1648.0,954
RES_2398,3303500,573,372.0,215
RES_2399,3303500,885,583.0,337
RES_2400,3303500,1243,788.0,456
RES_2401,3303500,1174,763.0,441
RES_2402,3303500,1376,899.0,520
RES_2403,3303500,1672,1119.7415227078307,648
RES_2404,3303500,4339,2794.0,1617
RES_2405,3303500,3065,1992.0,1153
RES_2406,3303500,1780,1142.0,661
RES_2407,3303500,4507,2918.0,1688
RES_2408,3303500,4209,2694.0,1559
RES_2409,3303500,3300,2181.0,1262
RES_2410,3303500,791,526.0,304
RES_2411,3303500,974,633.0,366
RES_2412,3303500,455,290.0,168
RES_2413,3303500,194,125.0,72
RES_2414,3303500,396,248.0,143
RES_2415,3303500,256,152.0,88
RES_2416,3303500,2535,1666.0,964
RES_2417,3303500,938,590.0,341
RES_2418,3303500,2255,1473.0,852
RES_2419,3303500,1936,1253.0,725
RES_2420,3303500,3720,2517.0,1456
RES_2421,3303500,2016,1347.0,779
RES_2422,3303500,800,509.0,295
RES_2423,3303500,84,53.0,31
RES_2424,3303500,3366,2208.0,1278
RES_2425,3303500,3046,2016.0,1167
RES_2426,3303500,2123,1397.0,808
RES_2427,3303500,2748,1767.0,1022
RES_2428,3303500,640,430.0,249
RES_2429,3303500,2143,1399.0,809
RES_2430,3303500,3431,2222.0,1286
RES_2431,3303500,1931,1241.0,718
RES_2432,3303500,4449,2797.0,1618
RES_2433,3303500,2066,1386.0,802
RES_2434,3303500,947,642.0,371
RES_2435,3303500,2244,1358.0,786
RES_2436,3303500,250,148.0,86
RES_2437,3303500,1072,666.1865144724914,385
RES_2438,3303500,458,287.0,166
RES_2439,3303500,639,392.0,227
RES_2440,3303500,185,125.0,72
RES_2441,3303500,906,603.0,349
RES_2442,3303500,557,362.0,209
RES_2443,3303500,1396,886.0,513
RES_2444,3303500,883,569.0,329
RES_2445,3303500,402,245.0,142
RES_2446,3303500,1620,1005.0,582
RES_2447,3303500,402,251.0,145
RES_2448,3303500,2125,1349.0,781
RES_2449,3303500,1056,656.0,380
RES_2450,3303500,3570,2324.0,1345
RES_2451,3303500,632,393.16660155003126,227
RES_2452,3303500,634,390.0,226
RES_2453,3303500,8,5.149842315598626,3
RES_2454,3303500,199,110.0,64
RES_2455,3303500,188,112.0,65
RES_2456,3303500,252,145.46628618122855,84
RES_2457,3303500,10,6.437302894498282,4
RES_2458,3303500,182,110.0,64
RES_2459,3303500,4,2.574921157799313,1
RES_2460,3303500,1,0.6437302894498282,0
RES_2461,3303500,564,363.0,210
RES_2462,3303500,377,241.0,139
RES_2463,3303500,228,130.0,75
RES_2464,3303500,140,79.0,46
RES_2465,3303500,646,445.0,257
RES_2466,3303500,2899,1917.0,1109
RES_2467,3303500,539,352.0,204
RES_2468,3303500,2615,1665.0,963
RES_2469,3303500,1632,1060.0,613
RES_2470,3303500,358,209.0,121
RES_2471,3303500,1085,646.0,374
RES_2472,3303500,898,559.0,323
RES_2473,3303500,85,46.0,27
RES_2474,3303500,1447,838.0,485
RES_2475,3303500,3368,2283.0,1321
RES_2476,3303500,1766,1135.0,657
RES_2477,3303500,2475,1557.0,901
RES_2478,3303500,2258,1458.0,844
RES_2479,3303500,583,379.0,219
RES_2480,3303500,530,352.0,204
RES_2481,3303500,1534,982.0,568
RES_2482,3303500,193,109.0,63
RES_2483,3303500,52,37.0,21
RES_2484,3303500,67,40.0,23
RES_2485,3303500,148,95.27208283857458,55
RES_2486,3303500,310,202.0,117
RES_2487,3303500,335,213.0,123
RES_2488,3303500,1884,1240.0,717
RES_2489,3303500,1259,834.0,483
RES_2490,3303500,2170,1451.0,840
RES_2491,3303500,3392,2167.0,1254
RES_2492,3303500,289,190.0,110
RES_2493,3303500,2666,1670.0,966
RES_2494,3303500,2242,1470.0,851
RES_2495,3303500,1617,1023.0,592
RES_2496,3303500,133,80.0,46
RES_2497,3303500,12,7.724763473397939,4
RES_2498,3303500,26,16.736987525695532,10
RES_2499,3303500,56,36.04889620919038,21
RES_2500,3303500,422,256.0,148
RES_2501,3303500,244,149.0,86
RES_2502,3303500,146,90.0,52
RES_2503,3303500,139,86.0,50
RES_2504,3303500,196,138.0,80
RES_2505,3303500,32,20.599369262394504,12
RES_2506,3303500,119,66.0,38
RES_2507,3303500,2887,1817.0,1051
RES_2508,3303500,2041,1340.0,775
RES_2509,3303500,833,556.0,322
RES_2510,3303500,1435,923.0,534
RES_2511,3303500,4375,2764.0,1599
RES_2512,3303500,3792,2410.0,1394
RES_2513,3303500,695,451.0,261
RES_2514,3303500,403,272.0,157
RES_2515,3303500,1933,1213.0,702
RES_2516,3303500,2647,1663.0,962
RES_2517,3303500,1218,796.0,461
RES_2518,3303500,631,395.0,229
RES_2519,3303500,7678,4959.0,2869
RES_2520,3303500,3194,2105.0,1218
RES_2521,3303500,2294,1435.0,830
RES_2522,3303500,676,437.0,253
RES_2523,3303500,440,255.0,148
RES_2524,3303500,627,406.0,235
RES_2525,3303500,402,260.0,150
RES_2526,3303500,660,434.0,251
RES_2527,3303500,974,623.0,360
RES_2528,3303500,303,193.0,112
RES_2529,3303500,552,355.0,205
RES_2530,3303500,2582,1687.0,976
RES_2531,3303500,2011,1300.0,752
RES_2532,3303500,1375,848.0,491
RES_2533,3303500,401,257.0,149
RES_2534,3303500,2421,1593.0,922
RES_2535,3303500,784,513.0,297
RES_2536,3303500,2779,1762.0,1020
RES_2537,3303500,1170,743.0,430
RES_2538,3303500,718,463.0,268
RES_2539,3303500,5427,3526.0,2040
RES_2540,3303500,3225,2093.0,1211
RES_2541,3303500,3893,2463.0,1425
RES_2542,3303500,520,354.0,205
RES_2543,3303500,1014,646.0,374
RES_2544,3303500,2148,1354.0,783
RES_2545,3303500,740,486.0,281
RES_2546,3303500,207,142.0,82
RES_2547,3303500,477,302.0,175
RES_2548,3303500,584,400.0,231
RES_2549,3303500,314,197.0,114
RES_2550,3303500,2850,1830.0,1059
RES_2551,3303500,810,526.0,304
RES_2552,3303500,2496,1620.0,937
RES_2553,3303500,3658,2343.0,1356
RES_2554,3303500,705,450.0,260
RES_2555,3303500,709,485.0,281
RES_2556,3303500,1516,990.0,573
RES_2557,3303500,932,592.0,343
RES_2558,3303500,647,409.0,237
RES_2559,3303500,1304,866.0,501
RES_2560,3303500,1436,932.0,539
RES_2561,3303500,848,579.2675476564395,335
RES_2562,3303500,2531,1660.0,961
RES_2563,3303500,1900,1177.0,681
RES_2564,3303500,690,437.0,253
RES_2565,3303500,336,215.0,124
RES_2566,3303500,378,250.0,145
RES_2567,3303500,217,137.0,79
RES_2568,3303500,180,117.0,68
RES_2569,3303500,410,262.0,152
RES_2570,3303500,1027,662.0,383
RES_2571,3303500,2316,1484.0,859
RES_2572,3303500,1125,694.0,402
RES_2573,3303500,112,75.0,43
RES_2574,3303500,584,380.0,220
RES_2575,3303500,869,582.0,337
RES_2576,3303500,878,585.0,338
RES_2577,3303500,168,120.0,69
RES_2578,3303500,340,214.0,124
RES_2579,3303500,169,106.0,61
RES_2580,3303500,78,50.210962577086605,29
RES_2581,3303500,1100,682.0,395
RES_2582,3303500,1156,772.0,447
RES_2583,3303500,7,4.506112026148798,3
RES_2584,3303500,312,216.0,125
RES_2585,3303500,648,418.0,242
RES_2586,3303500,1363,867.0,502
RES_2587,3303500,2019,1352.0,782
RES_2588,3303500,3338,2224.0,1287
RES_2589,3303500,66,42.48619910368866,25
RES_2590,3303500,234,140.0,81
RES_2591,3303500,1150,717.0,415
RES_2592,3303500,1490,955.0,553
RES_2593,3303500,1483,945.0,547
RES_2594,3303500,2333,1487.0,860
RES_2595,3303500,1120,693.0,401
RES_2596,3303500,2969,1963.0,1136
RES_2597,3303500,1194,770.0,446
RES_2598,3303500,1203,811.0,469
RES_2599,3303500,417,270.0,156
RES_2600,3303500,456,298.0,172
RES_2601,3303500,558,340.0,197
RES_2602,3303500,373,241.0,139
RES_2603,3303500,1889,1284.0,743
RES_2604,3303500,418,279.0,161
RES_2605,3303500,3257,2128.2675476564395,1231
RES_2606,3303500,3499,2263.0,1309
RES_2607,3303500,4347,2809.0,1625
RES_2608,3303500,502,303.0,175
RES_2609,3303500,1006,652.0,377
RES_2610,3303500,2836,1810.0,1047
RES_2611,3303500,1376,928.0,537
RES_2612,3303500,2397,1549.0,896
RES_2613,3303500,643,438.0,253
RES_2614,3303500,2191,1349.0,781
RES_2615,3303500,3470,2244.0,1298
RES_2616,3303500,741,486.0,281
RES_2617,3303500,532,334.0,193
RES_2618,3303500,660,442.0,256
RES_2619,3303500,203,118.0,68
RES_2620,3303500,257,162.0,94
RES_2621,3303500,101,69.0,40
RES_2622,3303500,591,392.0,227
RES_2623,3303500,699,443.0,256
RES_2624,3303500,1705,1123.0,650
RES_2625,3303500,3416,2213.0,1281
RES_2626,3303500,5512,3512.0,2032
RES_2627,3303500,748,467.0,270
RES_2628,3303500,1204,752.0,435
RES_2629,3303500,977,651.0,377
RES_2630,3303500,4806,3090.0,1788
RES_2631,3303500,3184,2086.0366721568926,1207
RES_2632,3303500,1137,695.0,402
RES_2633,3303500,600,380.0,220
RES_2634,3303500,60,38.6238173669897,22
RES_2635,3303500,128,78.0,45
RES_2636,3303500,666,444.0,257
RES_2637,3303500,379,242.0,140
RES_2638,3303500,754,497.0,288
RES_2639,3303500,943,618.0,358
RES_2640,3303500,909,557.0,322
RES_2641,3303500,1242,837.0,484
RES_2642,3303500,473,298.0,172
RES_2643,3303500,326,205.0,119
RES_2644,3303500,631,407.0,235
RES_2645,3303500,142,94.0,54
RES_2646,3303500,528,350.0,203
RES_2647,3303500,564,380.0,220
RES_2648,3303500,208,130.0,75
RES_2649,3303500,129,83.0,48
RES_2650,3303500,788,498.0,288
RES_2651,3303500,675,433.0,251
RES_2652,3303500,982,635.0,367
RES_2653,3303500,1312,807.0,467
RES_2654,3303500,486,308.0,178
RES_2655,3303500,272,168.0,97
RES_2656,3303500,809,513.0,297
RES_2657,3303500,255,144.0,83
RES_2658,3303500,141,94.0,54
RES_2659,3303500,1332,837.0,484
RES_2660,3303500,377,228.14984231559862,132
RES_2661,3303500,286,175.0,101
RES_2662,3303500,25,16.093257236245705,9
RES_2663,3303500,249,155.0,90
RES_2664,3303500,488,319.0,185
RES_2665,3303500,692,441.0,255
RES_2666,3303500,20,12.874605788996565,7
RES_2667,3303500,106,64.0,37
RES_2668,3303500,10,6.437302894498282,4
RES_2669,3303500,184,128.0,74
RES_2670,3303500,849,545.0,315
RES_2671,3303500,4038,2677.0,1549
RES_2672,3303500,1174,752.0,435
RES_2673,3303500,812,521.0,301
RES_2674,3303500,2938,1868.0,1081
RES_2675,3303500,3002,1903.0,1101
RES_2676,3303500,56,36.04889620919038,21
RES_2677,3303500,418,282.0,163
RES_2678,3303500,2158,1349.0,781
RES_2679,3303500,882,546.0,316
RES_2680,3303500,2978,1940.7093857330728,1123
RES_2681,3303500,339,209.0,121
RES_2682,3303500,200,130.0,75
RES_2683,3303500,418,249.0,144
RES_2684,3303500,2678,1716.0,993
RES_2685,3303500,1249,798.0,462
RES_2686,3303500,230,164.0,95
RES_2687,3303500,504,306.0,177
RES_2688,3303500,1135,735.0,425
RES_2689,3303500,2252,1488.0,861
RES_2690,3303500,3442,2234.0,1293
RES_2691,3303500,1035,655.0,379
RES_2692,3303500,1207,791.0,458
RES_2693,3303500,298,198.0,115
RES_2694,3303500,575,373.0,216
RES_2695,3303500,575,383.0,222
RES_2696,3303500,874,577.0,334
RES_2697,3303500,3319,2138.0,1237
RES_2698,3303500,1567,987.0,571
RES_2699,3303500,2419,1542.0,892
RES_2700,3303500,265,168.0,97
RES_2701,3303500,329,219.0,127
RES_2702,3303500,643,430.0,249
RES_2703,3303500,363,244.0,141
RES_2704,3303500,152,91.0,53
RES_2705,3303500,1717,1110.0,642
RES_2706,3303500,1213,790.0,457
RES_2707,3303500,1584,1045.0,605
RES_2708,3303500,2344,1517.0,878
RES_2709,3303500,412,250.0,145
RES_2710,3303500,681,445.0,257
RES_2711,3303500,71,46.0,27
RES_2712,3303500,235,151.0,87
RES_2713,3303500,338,204.0,118
RES_2714,3303500,184,115.0,67
RES_2715,3303500,78,50.0,29
RES_2716,3303500,87,53.0,31
RES_2717,3303500,760,527.0,305
RES_2718,3303500,369,230.0,133
RES_2719,3303500,79,43.0,25
RES_2720,3303500,111,78.0,45
RES_2721,3303500,503,339.0,196
RES_2722,3303500,810,492.0,285
RES_2723,3303500,544,331.0,192
RES_2724,3303500,46,29.6115933146921,17
RES_2725,3303500,185,118.0,68
RES_2726,3303500,240,151.0,87
RES_2727,3303500,421,241.0,139
RES_2728,3303500,193,117.0,68
RES_2729,3303500,985,608.8791409711316,352
RES_2730,3303500,111,70.0,40
RES_2731,3303500,186,106.0,61
RES_2732,3303500,298,174.0,101
RES_2733,3303500,114,63.0,36
RES_2734,3303500,123,66.0,38
RES_2735,3303500,74,48.0,28
RES_2736,3303500,219,135.0,78
RES_2737,3303500,80,51.49842315598626,30
RES_2738,3303500,42,27.036672156892784,16
RES_2739,3303500,183,104.0,60
RES_2740,3303500,34,21.88682984129416,13
RES_2741,3303500,181,117.0,68
RES_2742,3303500,81,52.14215344543609,30
RES_2743,3303500,197,134.0,78
RES_2744,3303500,17,10.94341492064708,6
RES_2745,3303500,474,315.0,182
RES_2746,3303500,275,160.0,93
RES_2747,3303500,103,66.0,38
RES_2748,3303500,322,203.0,117
RES_2749,3303500,191,121.0,70
RES_2750,3303500,444,273.0,158
