id,road_connector_m,over_1500m
RES_0765,23.85407399701407,False
RES_0766,54.1269727939353,False
RES_0767,13.425241981816166,False
RES_0768,14.380525371169545,False
RES_0769,8.339397455317789,False
RES_0770,39.908455795460235,False
RES_0771,7.387386590568918,False
RES_0772,60.69073823085765,False
RES_0773,22.79971403408417,False
RES_0774,5.967216972377541,False
RES_0775,170.8963680542293,False
RES_0776,40.76202019996374,False
RES_0777,84.51391589566943,False
RES_0778,36.13587833467829,False
RES_0779,13.68064127741629,False
RES_0780,19.145772610397586,False
RES_0781,49.14465868189394,False
RES_0782,42.23503830873959,False
RES_0783,18.60321580702101,False
RES_0784,40.39486158230454,False
RES_0785,14.594504256437911,False
RES_0786,46.209008371803996,False
RES_0787,43.134876528032756,False
RES_0788,60.24123048606049,False
RES_0789,8.2253017870488,False
RES_0790,59.20404041443026,False
RES_0791,39.444102305029986,False
RES_0792,24.937633778911906,False
RES_0793,11.3978047408079,False
RES_0794,45.99795350788679,False
RES_0795,24.24667617622581,False
RES_0796,48.966319854624416,False
RES_0797,48.36642154852229,False
RES_0798,12.480366664142553,False
RES_0799,61.72502564861136,False
RES_0800,8.2950422844883,False
RES_0801,98.23405915895343,False
RES_0802,21.03794698614943,False
RES_0803,5.779357850194465,False
RES_0804,11.670563533088796,False
RES_0805,39.21775437831429,False
RES_0806,0.599036950568179,False
RES_0807,10.59622646669855,False
RES_0808,46.87901869680852,False
RES_0809,8.061379007422104,False
RES_0810,3.8827934738369057,False
RES_0811,33.01399165715492,False
RES_0812,41.88297332963106,False
RES_0813,66.81126477084092,False
RES_0814,73.76422871181364,False
RES_0815,73.33487242956464,False
RES_0816,7.229371739465994,False
RES_0817,31.2398181424411,False
RES_0818,27.99859764417913,False
RES_0819,8.89417104211825,False
RES_0820,52.57546152533045,False
RES_0821,24.68785635959745,False
RES_0822,6.453336242305957,False
RES_0823,27.448784205144822,False
RES_0824,13.913343473564245,False
RES_0825,3.9841987761355973,False
RES_0826,9.028444486631821,False
RES_0827,76.86781629553681,False
RES_0828,32.13410401423408,False
RES_0829,48.07189070810931,False
RES_0830,13.323152168787727,False
RES_0831,19.700540840778363,False
RES_0832,80.82730506794356,False
RES_0833,81.92393537417782,False
RES_0834,11.970304460438793,False
RES_0835,4.2120237703936505,False
RES_0836,32.65244848557196,False
RES_0837,63.083475881430374,False
RES_0838,47.07873875076805,False
RES_0839,41.262937141247455,False
RES_0840,7.9480377370034745,False
RES_0841,23.309806108271356,False
RES_0842,31.531922005959927,False
RES_0843,103.1754175547339,False
RES_0844,49.982446880604584,False
RES_0845,21.2783915979887,False
RES_0846,5.220930539698239,False
RES_0847,2.1335094695557077,False
RES_0848,5.610150401931859,False
RES_0849,14.566084892157683,False
RES_0850,12.048846254145344,False
RES_0851,42.63933320545884,False
